Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,18.334170812500002
1,2040-2059,18.7794714375
1,2060-2079,19.145118812499998
1,2080-2099,19.2165635
2,2020-2039,18.8433958125
2,2040-2059,19.359016
2,2060-2079,19.696245375
2,2080-2099,19.919947125
3,2020-2039,21.024237
3,2040-2059,21.473681937499993
3,2060-2079,21.77491675
3,2080-2099,22.027804875
4,2020-2039,23.726711124999994
4,2040-2059,24.129689374999998
4,2060-2079,24.4264805625
4,2080-2099,24.675545437500002
5,2020-2039,26.1164681875
5,2040-2059,26.533702624999997
5,2060-2079,26.808774375
5,2080-2099,27.0649925
6,2020-2039,27.5158855625
6,2040-2059,27.942483562499998
6,2060-2079,28.295280562499997
6,2080-2099,28.4537933125
7,2020-2039,28.078895625
7,2040-2059,28.511392875
7,2060-2079,28.910718375
7,2080-2099,29.049128437500006
8,2020-2039,28.2044975625
8,2040-2059,28.6123315625
8,2060-2079,29.037211624999994
8,2080-2099,29.138976625
9,2020-2039,27.548818687499995
9,2040-2059,27.936830124999997
9,2060-2079,28.3199564375
9,2080-2099,28.4113006875
10,2020-2039,25.547269625000002
10,2040-2059,26.052187062499996
10,2060-2079,26.311410312499998
10,2080-2099,26.555206000000005
11,2020-2039,22.987187375000005
11,2040-2059,23.400688875
11,2060-2079,23.7504556875
11,2080-2099,23.907738625000004
12,2020-2039,20.0815870625
12,2040-2059,20.499406562500003
12,2060-2079,20.860496750000003
12,2080-2099,21.007669
