Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,27.773750749999998
1,2040-2059,28.1345853125
1,2060-2079,28.456109812500003
1,2080-2099,28.586217875000003
2,2020-2039,27.715164312500004
2,2040-2059,28.091099625
2,2060-2079,28.4036251875
2,2080-2099,28.544283500000002
3,2020-2039,28.113299000000005
3,2040-2059,28.482744312500003
3,2060-2079,28.8095875625
3,2080-2099,28.923237
4,2020-2039,28.782602937500002
4,2040-2059,29.20391225
4,2060-2079,29.507546312499997
4,2080-2099,29.604176187500002
5,2020-2039,29.0087671875
5,2040-2059,29.442666874999997
5,2060-2079,29.7525533125
5,2080-2099,29.911200375000004
6,2020-2039,28.791267187499997
6,2040-2059,29.181632875
6,2060-2079,29.4813173125
6,2080-2099,29.651355124999995
7,2020-2039,28.554299
7,2040-2059,28.9588715
7,2060-2079,29.234902
7,2080-2099,29.4118234375
8,2020-2039,28.4215645
8,2040-2059,28.831245125
8,2060-2079,29.0986669375
8,2080-2099,29.265484124999997
9,2020-2039,28.291190937499998
9,2040-2059,28.698426687500003
9,2060-2079,28.980751562499997
9,2080-2099,29.107983125
10,2020-2039,28.261841562499995
10,2040-2059,28.6486425625
10,2060-2079,28.9124915625
10,2080-2099,29.072963812500003
11,2020-2039,28.2927745
11,2040-2059,28.642926562499998
11,2060-2079,28.945638374999998
11,2080-2099,29.0956738125
12,2020-2039,28.079154687499997
12,2040-2059,28.4660816875
12,2060-2079,28.754684937500002
12,2080-2099,28.889731124999997
