Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,19.730176187500003
1,2040-2059,20.231476875000002
1,2060-2079,20.628135375
1,2080-2099,20.7884015
2,2020-2039,21.3296414375
2,2040-2059,21.851923937500004
2,2060-2079,22.2345644375
2,2080-2099,22.457548
3,2020-2039,24.106689
3,2040-2059,24.602290187500003
3,2060-2079,25.005417312500004
3,2080-2099,25.207082812499998
4,2020-2039,26.961982187500002
4,2040-2059,27.644925125000004
4,2060-2079,27.986992125
4,2080-2099,28.191874875
5,2020-2039,29.726876937500002
5,2040-2059,30.3624969375
5,2060-2079,30.8374628125
5,2080-2099,30.972162000000004
6,2020-2039,31.615124500000004
6,2040-2059,32.2269348125
6,2060-2079,32.6314490625
6,2080-2099,32.8381518125
7,2020-2039,30.98088275
7,2040-2059,31.313958
7,2060-2079,31.731486812500002
7,2080-2099,31.862723125
8,2020-2039,29.988445125000005
8,2040-2059,30.4235774375
8,2060-2079,30.7284315
8,2080-2099,31.03964975
9,2020-2039,29.346310437499998
9,2040-2059,29.849287125
9,2060-2079,30.275654874999997
9,2080-2099,30.445218812499995
10,2020-2039,27.016372312500007
10,2040-2059,27.568645687500002
10,2060-2079,27.9604600625
10,2080-2099,28.090225062499997
11,2020-2039,23.79820025
11,2040-2059,24.324172312499996
11,2060-2079,24.702270000000002
11,2080-2099,24.920335687500003
12,2020-2039,20.723240125
12,2040-2059,21.170802000000002
12,2060-2079,21.558458875000003
12,2080-2099,21.7325354375
