Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,26.620375687499997
1,2040-2059,27.0374103125
1,2060-2079,27.358346875
1,2080-2099,27.513338625000003
2,2020-2039,26.9414234375
2,2040-2059,27.382439375000004
2,2060-2079,27.67861575
2,2080-2099,27.8433119375
3,2020-2039,27.2828011875
3,2040-2059,27.690222000000002
3,2060-2079,27.970533749999998
3,2080-2099,28.181794687500002
4,2020-2039,27.4467745625
4,2040-2059,27.9152555
4,2060-2079,28.210158062500003
4,2080-2099,28.370090875
5,2020-2039,27.1315910625
5,2040-2059,27.5642651875
5,2060-2079,27.8913960625
5,2080-2099,28.037572562499992
6,2020-2039,26.711571187499995
6,2040-2059,27.1734499375
6,2060-2079,27.4815545625
6,2080-2099,27.668758312500003
7,2020-2039,26.754258937499998
7,2040-2059,27.1953239375
7,2060-2079,27.482522875000008
7,2080-2099,27.647915812500003
8,2020-2039,26.811127375
8,2040-2059,27.245444250000006
8,2060-2079,27.543745187500004
8,2080-2099,27.6951419375
9,2020-2039,26.801432499999997
9,2040-2059,27.218564812500002
9,2060-2079,27.527365000000007
9,2080-2099,27.684997125
10,2020-2039,26.719497937499998
10,2040-2059,27.1225934375
10,2060-2079,27.425960187499996
10,2080-2099,27.602000125000007
11,2020-2039,26.6553435625
11,2040-2059,27.062839812499995
11,2060-2079,27.359502374999998
11,2080-2099,27.519151374999996
12,2020-2039,26.552391875
12,2040-2059,27.015260687500003
12,2060-2079,27.275166937499996
12,2080-2099,27.4201384375
