Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,22.6201666875
1,2040-2059,23.1900301875
1,2060-2079,23.4915495625
1,2080-2099,23.7337786875
2,2020-2039,24.8796539375
2,2040-2059,25.3009524375
2,2060-2079,25.654474625
2,2080-2099,25.8790155625
3,2020-2039,27.757793750000005
3,2040-2059,28.3175030625
3,2060-2079,28.621377187499995
3,2080-2099,28.950004
4,2020-2039,29.625018625000003
4,2040-2059,30.197252000000002
4,2060-2079,30.617812124999993
4,2080-2099,30.78445625
5,2020-2039,30.319081375
5,2040-2059,30.806432125
5,2060-2079,31.428487250000003
5,2080-2099,31.53854325
6,2020-2039,30.703294375000002
6,2040-2059,31.3402554375
6,2060-2079,31.8626284375
6,2080-2099,32.0294004375
7,2020-2039,30.4689388125
7,2040-2059,31.027657249999997
7,2060-2079,31.457156312500004
7,2080-2099,31.676386187499993
8,2020-2039,29.923185937499998
8,2040-2059,30.511773437500004
8,2060-2079,30.8399981875
8,2080-2099,31.136566499999994
9,2020-2039,29.621848812499998
9,2040-2059,30.209430125
9,2060-2079,30.5789943125
9,2080-2099,30.8015246875
10,2020-2039,28.462735812499993
10,2040-2059,29.030942499999995
10,2060-2079,29.481429437499997
10,2080-2099,29.609712249999998
11,2020-2039,25.672127937499997
11,2040-2059,26.214710312500003
11,2060-2079,26.700000687500005
11,2080-2099,26.874931625
12,2020-2039,22.909159875
12,2040-2059,23.504259625
12,2060-2079,23.887595750000003
12,2080-2099,24.036917000000003
