Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,27.835544375000005
1,2040-2059,28.0496718125
1,2060-2079,28.334339875
1,2080-2099,28.402566812499998
2,2020-2039,28.267270625
2,2040-2059,28.5683459375
2,2060-2079,28.8165406875
2,2080-2099,28.93956275
3,2020-2039,28.33429325
3,2040-2059,28.623008562499997
3,2060-2079,28.858938625
3,2080-2099,28.9673789375
4,2020-2039,27.789120750000002
4,2040-2059,28.050496124999995
4,2060-2079,28.318394125
4,2080-2099,28.436725875
5,2020-2039,26.701945375
5,2040-2059,26.974884875000004
5,2060-2079,27.178249437499996
5,2080-2099,27.339260312500002
6,2020-2039,25.3838081875
6,2040-2059,25.683752812500003
6,2060-2079,25.887689124999998
6,2080-2099,26.0701868125
7,2020-2039,24.406316875
7,2040-2059,24.750031562500002
7,2060-2079,24.965794812500004
7,2080-2099,25.069342
8,2020-2039,23.9774928125
8,2040-2059,24.3349844375
8,2060-2079,24.571060312500002
8,2080-2099,24.682499124999996
9,2020-2039,24.168580749999997
9,2040-2059,24.471776375
9,2060-2079,24.759164125
9,2080-2099,24.823402937499996
10,2020-2039,24.8185638125
10,2040-2059,25.1400538125
10,2060-2079,25.430877687499997
10,2080-2099,25.4767168125
11,2020-2039,25.843506
11,2040-2059,26.1133646875
11,2060-2079,26.388893875
11,2080-2099,26.460357
12,2020-2039,26.961214812500003
12,2040-2059,27.169799437499996
12,2060-2079,27.457982750000003
12,2080-2099,27.500572124999998
