Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,28.027159624999996
1,2040-2059,28.364713375000004
1,2060-2079,28.6692095
1,2080-2099,28.769946624999996
2,2020-2039,27.876379312499996
2,2040-2059,28.2356654375
2,2060-2079,28.537712500000005
2,2080-2099,28.616243999999995
3,2020-2039,27.95844875
3,2040-2059,28.309122187500005
3,2060-2079,28.6101695625
3,2080-2099,28.704857062499997
4,2020-2039,28.118627749999995
4,2040-2059,28.4532855
4,2060-2079,28.780010875
4,2080-2099,28.889047500000004
5,2020-2039,28.307078687499995
5,2040-2059,28.643964249999996
5,2060-2079,28.9705959375
5,2080-2099,29.083919625
6,2020-2039,28.443068124999996
6,2040-2059,28.7695715
6,2060-2079,29.0925074375
6,2080-2099,29.208779500000002
7,2020-2039,28.4846906875
7,2040-2059,28.8264316875
7,2060-2079,29.136163312499995
7,2080-2099,29.243784125
8,2020-2039,28.552173
8,2040-2059,28.857029187499997
8,2060-2079,29.166879624999996
8,2080-2099,29.2781685
9,2020-2039,28.5776143125
9,2040-2059,28.9006828125
9,2060-2079,29.21156725
9,2080-2099,29.3284645
10,2020-2039,28.585793437499998
10,2040-2059,28.909065062499995
10,2060-2079,29.232452
10,2080-2099,29.336664437499998
11,2020-2039,28.534481375
11,2040-2059,28.851882125000003
11,2060-2079,29.1731286875
11,2080-2099,29.282286125000002
12,2020-2039,28.3470350625
12,2040-2059,28.675215499999993
12,2060-2079,28.974555062499995
12,2080-2099,29.071268937499998
