Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,27.413197874999994
1,2040-2059,27.9218660625
1,2060-2079,28.27720612500001
1,2080-2099,28.540814843750006
2,2020-2039,29.221479312499998
2,2040-2059,29.760340625
2,2060-2079,30.09909040625001
2,2080-2099,30.36870025000001
3,2020-2039,31.1160780625
3,2040-2059,31.623237093749996
3,2060-2079,32.08259346875
3,2080-2099,32.283855968750004
4,2020-2039,31.904384718750002
4,2040-2059,32.350709718750004
4,2060-2079,32.7711674375
4,2080-2099,33.01677234375
5,2020-2039,31.359384624999997
5,2040-2059,31.844322093749994
5,2060-2079,32.25717203125001
5,2080-2099,32.5001756875
6,2020-2039,30.259236500000004
6,2040-2059,30.790545906249992
6,2060-2079,31.177019093750005
6,2080-2099,31.36710128125
7,2020-2039,29.1550156875
7,2040-2059,29.575736312500005
7,2060-2079,29.96471671875
7,2080-2099,30.18085803125
8,2020-2039,28.460461468750005
8,2040-2059,28.90607865625
8,2060-2079,29.252578749999998
8,2080-2099,29.440692156250005
9,2020-2039,28.646510874999997
9,2040-2059,29.072814593749996
9,2060-2079,29.468177406249993
9,2080-2099,29.667732843750002
10,2020-2039,29.473518499999997
10,2040-2059,29.981988781250003
10,2060-2079,30.30096975
10,2080-2099,30.540035406249995
11,2020-2039,29.065223562500005
11,2040-2059,29.549683218749998
11,2060-2079,29.95885921875
11,2080-2099,30.133244624999993
12,2020-2039,27.424138750000008
12,2040-2059,27.918707468750004
12,2060-2079,28.32508262499999
12,2080-2099,28.55100896875
