Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,22.704314749999998
1,2040-2059,22.970319250000003
1,2060-2079,23.3258546875
1,2080-2099,23.393341812500005
2,2020-2039,22.36313975
2,2040-2059,22.697004687499998
2,2060-2079,23.076739687499998
2,2080-2099,23.125976500000004
3,2020-2039,22.810772937499998
3,2040-2059,23.109908749999995
3,2060-2079,23.4276344375
3,2080-2099,23.545961249999994
4,2020-2039,23.836171874999998
4,2040-2059,24.1760506875
4,2060-2079,24.491137874999996
4,2080-2099,24.611345500000002
5,2020-2039,25.385426
5,2040-2059,25.748225312499997
5,2060-2079,26.064222187500004
5,2080-2099,26.156374687499994
6,2020-2039,27.042647187500002
6,2040-2059,27.418704312500005
6,2060-2079,27.668890124999994
6,2080-2099,27.820174125000005
7,2020-2039,28.0073213125
7,2040-2059,28.408799374999997
7,2060-2079,28.661630000000002
7,2080-2099,28.809671749999996
8,2020-2039,28.3329305625
8,2040-2059,28.7194085625
8,2060-2079,28.982402937499998
8,2080-2099,29.155539812500002
9,2020-2039,28.0238215625
9,2040-2059,28.394568500000002
9,2060-2079,28.669255937500004
9,2080-2099,28.8348185625
10,2020-2039,26.949596937500004
10,2040-2059,27.337664937499998
10,2060-2079,27.630139749999998
10,2080-2099,27.809758062500002
11,2020-2039,25.367804749999998
11,2040-2059,25.751177187499998
11,2060-2079,26.031899
11,2080-2099,26.1286789375
12,2020-2039,23.797142812500002
12,2040-2059,24.156483750000003
12,2060-2079,24.488902250000002
12,2080-2099,24.536538312500003
