Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,0.08846143875000007
1,2040-2059,0.8731200650000001
1,2060-2079,1.2009231274999999
1,2080-2099,1.4993517306875
2,2020-2039,1.3566393821250002
2,2040-2059,1.8137092568750002
2,2060-2079,2.11989332375
2,2080-2099,2.2560737068750005
3,2020-2039,5.08056655
3,2040-2059,5.6877437375
3,2060-2079,6.0594528812499995
3,2080-2099,5.99800404375
4,2020-2039,10.927727500000003
4,2040-2059,11.340494625
4,2060-2079,11.65860746875
4,2080-2099,11.75081653125
5,2020-2039,17.022555812500002
5,2040-2059,17.396432718750003
5,2060-2079,17.786551624999998
5,2080-2099,17.9576443125
6,2020-2039,22.0363745
6,2040-2059,22.582423000000006
6,2060-2079,23.189282937500003
6,2080-2099,23.226049375000006
7,2020-2039,24.634435749999998
7,2040-2059,25.25538775
7,2060-2079,25.75251787500001
7,2080-2099,25.957083562500003
8,2020-2039,23.2942940625
8,2040-2059,23.9941070625
8,2060-2079,24.500369375
8,2080-2099,24.656868375000002
9,2020-2039,17.696386468750003
9,2040-2059,18.109610999999997
9,2060-2079,18.7532360625
9,2080-2099,18.8415799375
10,2020-2039,11.0265311875
10,2040-2059,11.704517375000002
10,2060-2079,12.08395459375
10,2080-2099,12.327244125000002
11,2020-2039,5.831357112499999
11,2040-2059,6.18711315
11,2060-2079,6.641971025000002
11,2080-2099,6.701936193749999
12,2020-2039,1.755829359375
12,2040-2059,2.485318624375
12,2060-2079,3.1018347756250004
12,2080-2099,2.874823999375
