Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,22.540982749999998
1,2040-2059,22.9668255625
1,2060-2079,23.225706687499997
1,2080-2099,23.383963624999993
2,2020-2039,22.23111025
2,2040-2059,22.619457625
2,2060-2079,22.920464687500004
2,2080-2099,23.079700812499997
3,2020-2039,22.340853937499993
3,2040-2059,22.75707075
3,2060-2079,23.033457062500002
3,2080-2099,23.257012125000006
4,2020-2039,22.5198555625
4,2040-2059,22.9272190625
4,2060-2079,23.192001812499992
4,2080-2099,23.4577874375
5,2020-2039,22.882022875
5,2040-2059,23.313282937500002
5,2060-2079,23.5269105
5,2080-2099,23.826066625
6,2020-2039,23.606505375
6,2040-2059,24.0526181875
6,2060-2079,24.2447805
6,2080-2099,24.479056687500005
7,2020-2039,24.6996323125
7,2040-2059,25.120308125
7,2060-2079,25.352626625000003
7,2080-2099,25.550516187500005
8,2020-2039,25.606898249999997
8,2040-2059,26.023711249999998
8,2060-2079,26.3054116875
8,2080-2099,26.450326624999995
9,2020-2039,25.972054812499998
9,2040-2059,26.402305124999998
9,2060-2079,26.686345375000002
9,2080-2099,26.827179875000002
10,2020-2039,25.856868562499997
10,2040-2059,26.308774624999998
10,2060-2079,26.631652937499997
10,2080-2099,26.740149249999998
11,2020-2039,25.0335638125
11,2040-2059,25.4501459375
11,2060-2079,25.712479125
11,2080-2099,25.862344375000003
12,2020-2039,23.649736
12,2040-2059,24.102821125
12,2060-2079,24.348127875
12,2080-2099,24.496359625
