Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,26.271455187500003
1,2040-2059,27.050745125
1,2060-2079,27.4867118125
1,2080-2099,27.7464175
2,2020-2039,26.0134350625
2,2040-2059,26.737488624999997
2,2060-2079,27.090620374999997
2,2080-2099,27.359132687500004
3,2020-2039,25.122615375
3,2040-2059,25.868034062499994
3,2060-2079,26.378795375
3,2080-2099,26.582894749999998
4,2020-2039,22.983724187500002
4,2040-2059,23.726975062499996
4,2060-2079,24.293755999999995
4,2080-2099,24.550210250000003
5,2020-2039,19.531852375
5,2040-2059,20.170634999999997
5,2060-2079,20.685986000000003
5,2080-2099,21.11467625
6,2020-2039,16.4922505
6,2040-2059,17.0379424375
6,2060-2079,17.6965896875
6,2080-2099,17.977810624999996
7,2020-2039,16.246734375
7,2040-2059,16.852321062500003
7,2060-2079,17.3864508125
7,2080-2099,17.5783478125
8,2020-2039,18.9177944375
8,2040-2059,19.7644335
8,2060-2079,20.164446249999997
8,2080-2099,20.342411
9,2020-2039,23.382657874999996
9,2040-2059,24.0322279375
9,2060-2079,24.570519937500002
9,2080-2099,24.8737151875
10,2020-2039,26.438538562500003
10,2040-2059,27.2462368125
10,2060-2079,27.882591125
10,2080-2099,28.077480812500003
11,2020-2039,26.970039625
11,2040-2059,27.6961360625
11,2060-2079,28.2813853125
11,2080-2099,28.4861230625
12,2020-2039,26.500407062500003
12,2040-2059,27.290310000000005
12,2060-2079,27.670919312500008
12,2080-2099,28.003798749999998
