Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,21.888384062500002
1,2040-2059,22.441325125000002
1,2060-2079,22.904963749999997
1,2080-2099,22.9563239375
2,2020-2039,24.4044703125
2,2040-2059,25.0461640625
2,2060-2079,25.4943754375
2,2080-2099,25.687209062500003
3,2020-2039,28.1747336875
3,2040-2059,28.67013325
3,2060-2079,29.08890375
3,2080-2099,29.2859143125
4,2020-2039,30.24183575
4,2040-2059,30.7278584375
4,2060-2079,31.0742626875
4,2080-2099,31.3209265625
5,2020-2039,29.459830375
5,2040-2059,29.8994455625
5,2060-2079,30.1885635
5,2080-2099,30.453107375000002
6,2020-2039,27.8460433125
6,2040-2059,28.407674625000002
6,2060-2079,28.655906375
6,2080-2099,28.8690614375
7,2020-2039,27.117644562499994
7,2040-2059,27.566758562499995
7,2060-2079,27.8507008125
7,2080-2099,27.972800250000002
8,2020-2039,26.902600749999998
8,2040-2059,27.346165374999998
8,2060-2079,27.660750375
8,2080-2099,27.7330500625
9,2020-2039,26.6084349375
9,2040-2059,27.055746812499994
9,2060-2079,27.35508
9,2080-2099,27.463922125
10,2020-2039,25.707240937500003
10,2040-2059,26.204528500000002
10,2060-2079,26.492389125000003
10,2080-2099,26.7480253125
11,2020-2039,24.022158625
11,2040-2059,24.517571875
11,2060-2079,24.878180937499998
11,2080-2099,25.094787250000007
12,2020-2039,21.8261024375
12,2040-2059,22.341495000000002
12,2060-2079,22.8203250625
12,2080-2099,22.9311285625
