Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,29.7079105
1,2040-2059,30.1695941875
1,2060-2079,30.614408687499996
1,2080-2099,30.8602541875
2,2020-2039,29.410123125000002
2,2040-2059,29.872375937500003
2,2060-2079,30.328974125
2,2080-2099,30.494586249999998
3,2020-2039,28.109775874999993
3,2040-2059,28.4138623125
3,2060-2079,28.942033624999993
3,2080-2099,29.063994125000004
4,2020-2039,25.505405062499996
4,2040-2059,25.926486187499997
4,2060-2079,26.538249
4,2080-2099,26.638688375000005
5,2020-2039,22.563595250000002
5,2040-2059,23.0452450625
5,2060-2079,23.2923811875
5,2080-2099,23.512719312500003
6,2020-2039,19.931512499999997
6,2040-2059,20.420179375
6,2060-2079,20.843722375000006
6,2080-2099,21.0603141875
7,2020-2039,19.676912375
7,2040-2059,20.408745375000002
7,2060-2079,20.884090312499996
7,2080-2099,21.047461999999996
8,2020-2039,22.1836051875
8,2040-2059,22.497791250000002
8,2060-2079,23.19199225
8,2080-2099,23.3252666875
9,2020-2039,24.9907919375
9,2040-2059,25.38936575
9,2060-2079,25.955276437499997
9,2080-2099,26.370806187499998
10,2020-2039,27.20260375
10,2040-2059,27.5983271875
10,2060-2079,28.165427250000004
10,2080-2099,28.3974861875
11,2020-2039,28.543117687500004
11,2040-2059,28.975275562500002
11,2060-2079,29.563923125
11,2080-2099,29.6231216875
12,2020-2039,29.4697461875
12,2040-2059,29.786656062499997
12,2060-2079,30.272246999999997
12,2080-2099,30.482185374999997
