Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,13.0318251875
1,2040-2059,13.4501963125
1,2060-2079,13.7672948125
1,2080-2099,13.944974312500001
2,2020-2039,13.646230031250001
2,2040-2059,14.02931171875
2,2060-2079,14.304732
2,2080-2099,14.471132124999997
3,2020-2039,15.359954062499996
3,2040-2059,15.9390294375
3,2060-2079,16.24316096875
3,2080-2099,16.413078875
4,2020-2039,18.181354249999995
4,2040-2059,18.6063638125
4,2060-2079,19.029325875
4,2080-2099,19.218738562500004
5,2020-2039,21.524136749999997
5,2040-2059,21.907478312500004
5,2060-2079,22.4700555
5,2080-2099,22.6828179375
6,2020-2039,25.4875334375
6,2040-2059,26.028773437499996
6,2060-2079,26.4655696875
6,2080-2099,26.7011945
7,2020-2039,28.211436875
7,2040-2059,28.811122562500003
7,2060-2079,29.2815548125
7,2080-2099,29.486645375000002
8,2020-2039,28.9690518125
8,2040-2059,29.524097750000003
8,2060-2079,30.060854812500004
8,2080-2099,30.195858375
9,2020-2039,26.7652983125
9,2040-2059,27.332184000000005
9,2060-2079,27.798982249999998
9,2080-2099,27.922248375000002
10,2020-2039,22.538176562500002
10,2040-2059,23.285679812499996
10,2060-2079,23.726320687500003
10,2080-2099,23.79063225
11,2020-2039,18.060172
11,2040-2059,18.4920953125
11,2060-2079,18.9130115
11,2080-2099,19.0305265625
12,2020-2039,14.355013624999998
12,2040-2059,14.891475093750003
12,2060-2079,15.196156875000002
12,2080-2099,15.275494312500001
