Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,23.858765625000004
1,2040-2059,24.1637548125
1,2060-2079,24.544660062500004
1,2080-2099,24.671763374999998
2,2020-2039,24.2159625625
2,2040-2059,24.668138375
2,2060-2079,24.999869625
2,2080-2099,25.21354825
3,2020-2039,25.523322625000006
3,2040-2059,25.9964258125
3,2060-2079,26.301307500000004
3,2080-2099,26.580604812500003
4,2020-2039,26.868802
4,2040-2059,27.415528625
4,2060-2079,27.764527187500004
4,2080-2099,28.001668249999998
5,2020-2039,27.5825848125
5,2040-2059,28.075271624999996
5,2060-2079,28.3396361875
5,2080-2099,28.55655825
6,2020-2039,27.420306437500003
6,2040-2059,27.983469250000006
6,2060-2079,28.200168999999995
6,2080-2099,28.487257812500005
7,2020-2039,27.4523431875
7,2040-2059,28.020435125000006
7,2060-2079,28.275173125000002
7,2080-2099,28.5824286875
8,2020-2039,27.7274698125
8,2040-2059,28.2443881875
8,2060-2079,28.582691625000002
8,2080-2099,28.798613062500007
9,2020-2039,27.4139558125
9,2040-2059,27.965665500000004
9,2060-2079,28.321141937499995
9,2080-2099,28.4942193125
10,2020-2039,26.778420125000004
10,2040-2059,27.214617312500007
10,2060-2079,27.508047625
10,2080-2099,27.736294375
11,2020-2039,25.618860437499997
11,2040-2059,26.07851837499999
11,2060-2079,26.330222499999994
11,2080-2099,26.5118805625
12,2020-2039,24.49371475
12,2040-2059,24.93314325
12,2060-2079,25.179628
12,2080-2099,25.298371250000002
