Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,27.643663625000006
1,2040-2059,28.095063312499995
1,2060-2079,28.470391375
1,2080-2099,28.7142168125
2,2020-2039,29.280524375000002
2,2040-2059,29.7817615625
2,2060-2079,30.113973437499997
2,2080-2099,30.409978187500002
3,2020-2039,30.6676856875
3,2040-2059,31.1495943125
3,2060-2079,31.526762312499997
3,2080-2099,31.764977562499997
4,2020-2039,30.821280312499997
4,2040-2059,31.230989500000003
4,2060-2079,31.613777875
4,2080-2099,31.8967711875
5,2020-2039,29.967091937499998
5,2040-2059,30.448612687500002
5,2060-2079,30.870577374999996
5,2080-2099,31.08787525
6,2020-2039,28.606399999999997
6,2040-2059,29.1623999375
6,2060-2079,29.539309375
6,2080-2099,29.726855249999996
7,2020-2039,27.4666153125
7,2040-2059,27.9005575
7,2060-2079,28.274419500000004
7,2080-2099,28.4460878125
8,2020-2039,26.818401500000004
8,2040-2059,27.255266875
8,2060-2079,27.577383125
8,2080-2099,27.737771625
9,2020-2039,27.0274205
9,2040-2059,27.45135125
9,2060-2079,27.791630624999996
9,2080-2099,27.952345312499997
10,2020-2039,27.793924437500003
10,2040-2059,28.268113687499998
10,2060-2079,28.5621495625
10,2080-2099,28.755741687500002
11,2020-2039,27.893782499999993
11,2040-2059,28.3395335625
11,2060-2079,28.72897175
11,2080-2099,28.861738000000003
12,2020-2039,27.244793312499997
12,2040-2059,27.770146250000003
12,2060-2079,28.1419279375
12,2080-2099,28.366491750000005
