Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,27.74910634375
1,2040-2059,28.123742593749995
1,2060-2079,28.435749812499996
1,2080-2099,28.585676093750003
2,2020-2039,27.917809531249997
2,2040-2059,28.35151315625
2,2060-2079,28.662584968750004
2,2080-2099,28.787835875000006
3,2020-2039,28.3165415
3,2040-2059,28.703319718750002
3,2060-2079,29.029635375
3,2080-2099,29.181011374999994
4,2020-2039,28.466382531249998
4,2040-2059,28.876378749999997
4,2060-2079,29.165277750000005
4,2080-2099,29.354584937500004
5,2020-2039,27.920749718750002
5,2040-2059,28.29514203125
5,2060-2079,28.58005784375
5,2080-2099,28.781684249999998
6,2020-2039,26.796013000000006
6,2040-2059,27.160148624999998
6,2060-2079,27.454411562499992
6,2080-2099,27.61589196875
7,2020-2039,25.82772046875
7,2040-2059,26.1774483125
7,2060-2079,26.4820625
7,2080-2099,26.628078875
8,2020-2039,25.463380031249997
8,2040-2059,25.811153031249994
8,2060-2079,26.126268093750003
8,2080-2099,26.2616308125
9,2020-2039,25.710339062500008
9,2040-2059,26.043276812500004
9,2060-2079,26.343381812500002
9,2080-2099,26.48758675
10,2020-2039,26.366005156249997
10,2040-2059,26.70060275
10,2060-2079,26.98808725
10,2080-2099,27.142915375
11,2020-2039,27.179869812499998
11,2040-2059,27.51781424999999
11,2060-2079,27.785373187500007
11,2080-2099,27.93161934375
12,2020-2039,27.665702656250005
12,2040-2059,28.023157125
12,2060-2079,28.271147593750005
12,2080-2099,28.434919156250004
