Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,22.1308733125
1,2040-2059,22.654832687499997
1,2060-2079,23.0380366875
1,2080-2099,23.225710812499997
2,2020-2039,23.865745312499996
2,2040-2059,24.420367374999998
2,2060-2079,24.852749375000005
2,2080-2099,25.051315687499997
3,2020-2039,25.488522125
3,2040-2059,26.032638562499997
3,2060-2079,26.452875875000004
3,2080-2099,26.6479210625
4,2020-2039,25.762445
4,2040-2059,26.280803437500005
4,2060-2079,26.6430345
4,2080-2099,26.83708387499999
5,2020-2039,25.085950937500005
5,2040-2059,25.588939375
5,2060-2079,26.0953319375
5,2080-2099,26.21859575
6,2020-2039,24.39982425
6,2040-2059,24.962469749999997
6,2060-2079,25.409588374999995
6,2080-2099,25.544922000000003
7,2020-2039,23.580180312500005
7,2040-2059,24.030724499999994
7,2060-2079,24.448941062499998
7,2080-2099,24.614425375
8,2020-2039,23.4640601875
8,2040-2059,23.9348845
8,2060-2079,24.280213999999997
8,2080-2099,24.520724375
9,2020-2039,23.761660062500006
9,2040-2059,24.306383375000003
9,2060-2079,24.6101675625
9,2080-2099,24.8108976875
10,2020-2039,23.170850249999997
10,2040-2059,23.68423925
10,2060-2079,24.020416124999997
10,2080-2099,24.186466374999995
11,2020-2039,22.1839206875
11,2040-2059,22.636914999999995
11,2060-2079,22.994536937499994
11,2080-2099,23.186785375000003
12,2020-2039,21.577644999999997
12,2040-2059,22.049955999999998
12,2060-2079,22.396353437500004
12,2080-2099,22.5651854375
