Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,-21.8714935625
1,2040-2059,-20.6195630625
1,2060-2079,-19.940187750000007
1,2080-2099,-19.637861875
2,2020-2039,-19.699907562499998
2,2040-2059,-18.754740437499994
2,2060-2079,-18.219223875
2,2080-2099,-17.8248954375
3,2020-2039,-13.179903562499998
3,2040-2059,-12.214238281250001
3,2060-2079,-11.78918934375
3,2080-2099,-11.5887736875
4,2020-2039,-4.55257624375
4,2040-2059,-3.5940109500000004
4,2060-2079,-3.12825130625
4,2080-2099,-3.1156433812499995
5,2020-2039,4.68708461875
5,2040-2059,5.466829400000001
5,2060-2079,5.902318199999999
5,2080-2099,6.17303603125
6,2020-2039,12.9781250625
6,2040-2059,13.798028312500001
6,2060-2079,14.30357165625
6,2080-2099,14.451539468749997
7,2020-2039,16.5576665625
7,2040-2059,17.319946312499997
7,2060-2079,17.7447603125
7,2080-2099,17.9459303125
8,2020-2039,13.6552383125
8,2040-2059,14.364617687499997
8,2060-2079,14.798293437500002
8,2080-2099,14.989502250000001
9,2020-2039,6.4469923499999995
9,2040-2059,7.037733800000001
9,2060-2079,7.610648287499999
9,2080-2099,7.7656671875
10,2020-2039,-2.917504720625
10,2040-2059,-2.11600061875
10,2060-2079,-1.4920259406250003
10,2080-2099,-1.2033655429375
11,2020-2039,-12.646874837499999
11,2040-2059,-11.49537316875
11,2060-2079,-10.844639637499998
11,2080-2099,-10.626577137500002
12,2020-2039,-19.211172312499997
12,2040-2059,-17.917144375
12,2060-2079,-17.0373219375
12,2080-2099,-17.095844875
