Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,24.675350937500003
1,2040-2059,24.994512000000004
1,2060-2079,25.342738875000002
1,2080-2099,25.4268195625
2,2020-2039,24.479510312500004
2,2040-2059,24.8659143125
2,2060-2079,25.223038062500002
2,2080-2099,25.303403624999998
3,2020-2039,25.032843749999998
3,2040-2059,25.392445875
3,2060-2079,25.7019940625
3,2080-2099,25.846259062500003
4,2020-2039,25.962031749999998
4,2040-2059,26.351264625
4,2060-2079,26.713653499999996
4,2080-2099,26.832197875
5,2020-2039,26.9816991875
5,2040-2059,27.3624120625
5,2060-2079,27.733074499999997
5,2080-2099,27.849847124999997
6,2020-2039,27.8907005
6,2040-2059,28.335345375000003
6,2060-2079,28.631266874999998
6,2080-2099,28.789023875
7,2020-2039,28.558771062499996
7,2040-2059,29.000567374999996
7,2060-2079,29.301611875000003
7,2080-2099,29.457201625
8,2020-2039,28.723663812500003
8,2040-2059,29.148172812500004
8,2060-2079,29.4596423125
8,2080-2099,29.63548837500001
9,2020-2039,28.414057
9,2040-2059,28.842860312499997
9,2060-2079,29.1475055625
9,2080-2099,29.316520812500002
10,2020-2039,27.703300875
10,2040-2059,28.109772625
10,2060-2079,28.422771499999996
10,2080-2099,28.5841575
11,2020-2039,26.638892374999998
11,2040-2059,27.0467276875
11,2060-2079,27.315130374999995
11,2080-2099,27.465866312500005
12,2020-2039,25.483312125
12,2040-2059,25.874728500000003
12,2060-2079,26.202917
12,2080-2099,26.294955375000004
