Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,4.584888499999999
1,2040-2059,5.233240925
1,2060-2079,5.6681126125
1,2080-2099,5.8309357624999985
2,2020-2039,4.529782175
2,2040-2059,5.254514668749999
2,2060-2079,5.5352265874999995
2,2080-2099,5.77757555
3,2020-2039,6.964790712500001
3,2040-2059,7.701280862499999
3,2060-2079,7.9684569624999995
3,2080-2099,8.152668412499999
4,2020-2039,11.346614781249999
4,2040-2059,11.9370635625
4,2060-2079,12.2888570625
4,2080-2099,12.406700812500002
5,2020-2039,15.892140499999998
5,2040-2059,16.473861187500003
5,2060-2079,16.809200937499998
5,2080-2099,16.989595249999997
6,2020-2039,19.840530499999996
6,2040-2059,20.386274625000002
6,2060-2079,20.831335312500002
6,2080-2099,21.006677000000003
7,2020-2039,22.950137249999997
7,2040-2059,23.547177375000004
7,2060-2079,23.918141312500005
7,2080-2099,24.110493437499997
8,2020-2039,23.955015374999995
8,2040-2059,24.630987875000002
8,2060-2079,24.951562187500002
8,2080-2099,25.093380125
9,2020-2039,21.623611812500002
9,2040-2059,22.252437999999998
9,2060-2079,22.6704020625
9,2080-2099,22.744996125
10,2020-2039,16.5939148125
10,2040-2059,17.325574625
10,2060-2079,17.644139499999998
10,2080-2099,17.86201765625
11,2020-2039,11.424296775
11,2040-2059,12.096447125
11,2060-2079,12.464941499999997
11,2080-2099,12.663380125000002
12,2020-2039,7.18336445625
12,2040-2059,7.813811637499999
12,2060-2079,8.15440283125
12,2080-2099,8.3901304375
