Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,25.110886375000003
1,2040-2059,25.5092831875
1,2060-2079,25.747333
1,2080-2099,25.887053437499993
2,2020-2039,24.814663875000004
2,2040-2059,25.2184530625
2,2060-2079,25.433115
2,2080-2099,25.551928062499996
3,2020-2039,24.931748187500002
3,2040-2059,25.312377249999997
3,2060-2079,25.545081500000006
3,2080-2099,25.688038437499998
4,2020-2039,25.331246874999998
4,2040-2059,25.72433475
4,2060-2079,25.968407812500004
4,2080-2099,26.100904125000003
5,2020-2039,25.846063375
5,2040-2059,26.217217374999997
5,2060-2079,26.4732603125
5,2080-2099,26.6010053125
6,2020-2039,26.38837975
6,2040-2059,26.7589051875
6,2060-2079,27.010298625
6,2080-2099,27.150307312499997
7,2020-2039,26.901688874999998
7,2040-2059,27.286448375
7,2060-2079,27.530820437499994
7,2080-2099,27.681270124999998
8,2020-2039,27.388706687500004
8,2040-2059,27.785309312500004
8,2060-2079,28.035553812499995
8,2080-2099,28.190975937499996
9,2020-2039,27.6061664375
9,2040-2059,27.990188500000002
9,2060-2079,28.269198562499994
9,2080-2099,28.4100759375
10,2020-2039,27.384071187500002
10,2040-2059,27.787483062500005
10,2060-2079,28.044289
10,2080-2099,28.177918375000004
11,2020-2039,26.760848687499998
11,2040-2059,27.17409925
11,2060-2079,27.430261625000004
11,2080-2099,27.5406826875
12,2020-2039,25.881293687499998
12,2040-2059,26.2548573125
12,2060-2079,26.5002351875
12,2080-2099,26.645123750000003
