Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,25.137952875
1,2040-2059,25.536855812499994
1,2060-2079,25.775009500000003
1,2080-2099,25.915033375
2,2020-2039,24.877173062499995
2,2040-2059,25.283353749999996
2,2060-2079,25.494417562499994
2,2080-2099,25.616668812500006
3,2020-2039,25.050212
3,2040-2059,25.430488874999995
3,2060-2079,25.6650466875
3,2080-2099,25.8057375625
4,2020-2039,25.478457062499995
4,2040-2059,25.867877875000005
4,2060-2079,26.1104190625
4,2080-2099,26.243460875
5,2020-2039,25.97508125
5,2040-2059,26.3473885
5,2060-2079,26.596323750000003
5,2080-2099,26.726219062499997
6,2020-2039,26.481295937500004
6,2040-2059,26.855440562500004
6,2060-2079,27.106211750000003
6,2080-2099,27.2463595625
7,2020-2039,26.98500225
7,2040-2059,27.3722409375
7,2060-2079,27.622587687500005
7,2080-2099,27.7723079375
8,2020-2039,27.459178125
8,2040-2059,27.854701499999997
8,2060-2079,28.1119136875
8,2080-2099,28.268354562500004
9,2020-2039,27.636168312499997
9,2040-2059,28.019653750000003
9,2060-2079,28.300318562500003
9,2080-2099,28.440772125000002
10,2020-2039,27.383639249999998
10,2040-2059,27.786199499999995
10,2060-2079,28.045954937500007
10,2080-2099,28.1732816875
11,2020-2039,26.7702243125
11,2040-2059,27.1816409375
11,2060-2079,27.447647812499998
11,2080-2099,27.553210375000003
12,2020-2039,25.8968593125
12,2040-2059,26.2696185
12,2060-2079,26.517359687499997
12,2080-2099,26.662030437499997
