Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,26.820639125
1,2040-2059,27.180200250000002
1,2060-2079,27.479638999999995
1,2080-2099,27.619775500000003
2,2020-2039,26.832879562499997
2,2040-2059,27.214695437499998
2,2060-2079,27.503422375000003
2,2080-2099,27.642414375
3,2020-2039,27.031459625
3,2040-2059,27.383591000000006
3,2060-2079,27.68800625
3,2080-2099,27.842943750000003
4,2020-2039,27.188188562500006
4,2040-2059,27.5421246875
4,2060-2079,27.8500005
4,2080-2099,27.9964279375
5,2020-2039,27.0914560625
5,2040-2059,27.485498749999998
5,2060-2079,27.789523124999995
5,2080-2099,27.90801775
6,2020-2039,26.817751374999997
6,2040-2059,27.2008599375
6,2060-2079,27.493000562499997
6,2080-2099,27.6272226875
7,2020-2039,26.4660325625
7,2040-2059,26.849304437500003
7,2060-2079,27.1188855
7,2080-2099,27.273837
8,2020-2039,26.3738305625
8,2040-2059,26.7629355625
8,2060-2079,27.020766
8,2080-2099,27.1920328125
9,2020-2039,26.556532812500002
9,2040-2059,26.934950562499996
9,2060-2079,27.207424812499994
9,2080-2099,27.343770812500004
10,2020-2039,26.831170125
10,2040-2059,27.213197875000002
10,2060-2079,27.4753301875
10,2080-2099,27.626733375
11,2020-2039,27.0093570625
11,2040-2059,27.38592025
11,2060-2079,27.6610781875
11,2080-2099,27.798524625
12,2020-2039,26.964054687500006
12,2040-2059,27.342804874999995
12,2060-2079,27.622130812500004
12,2080-2099,27.7620480625
