Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,24.798783500000003
1,2040-2059,25.213183125
1,2060-2079,25.487135125
1,2080-2099,25.639578500000002
2,2020-2039,24.631555000000002
2,2040-2059,25.0338343125
2,2060-2079,25.316306249999997
2,2080-2099,25.4312096875
3,2020-2039,24.812561812499997
3,2040-2059,25.213411625
3,2060-2079,25.490966625
3,2080-2099,25.660465125000005
4,2020-2039,25.276239937499998
4,2040-2059,25.6422298125
4,2060-2079,25.984710562499995
4,2080-2099,26.095883062500004
5,2020-2039,25.884153562500003
5,2040-2059,26.2463566875
5,2060-2079,26.582875499999997
5,2080-2099,26.7283020625
6,2020-2039,26.549227999999996
6,2040-2059,26.9455546875
6,2060-2079,27.241932062500002
6,2080-2099,27.381926874999998
7,2020-2039,27.103363062499998
7,2040-2059,27.5108335625
7,2060-2079,27.79270325
7,2080-2099,27.9468795625
8,2020-2039,27.4488004375
8,2040-2059,27.841058875
8,2060-2079,28.132035437499997
8,2080-2099,28.2951689375
9,2020-2039,27.444885375000002
9,2040-2059,27.8318416875
9,2060-2079,28.140596375
9,2080-2099,28.311619375
10,2020-2039,27.069236499999995
10,2040-2059,27.464434875000002
10,2060-2079,27.765419625000003
10,2080-2099,27.923749250000004
11,2020-2039,26.337811687500004
11,2040-2059,26.7492063125
11,2060-2079,27.005319062500003
11,2080-2099,27.180728375
12,2020-2039,25.469027875
12,2040-2059,25.868830749999997
12,2060-2079,26.159284437500002
12,2080-2099,26.313476312499997
