Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,12.862815781250003
1,2040-2059,13.307991187499999
1,2060-2079,13.633615
1,2080-2099,13.814710593750002
2,2020-2039,13.9368084375
2,2040-2059,14.321377437499999
2,2060-2079,14.57463884375
2,2080-2099,14.764401249999999
3,2020-2039,16.1513445625
3,2040-2059,16.754092375000003
3,2060-2079,17.0710423125
3,2080-2099,17.266472687500006
4,2020-2039,19.412834874999998
4,2040-2059,19.874171625
4,2060-2079,20.3250663125
4,2080-2099,20.4920255625
5,2020-2039,22.942219812500003
5,2040-2059,23.311790312499998
5,2060-2079,23.896076874999995
5,2080-2099,24.134261562499997
6,2020-2039,26.772567999999996
6,2040-2059,27.343171562500004
6,2060-2079,27.8076153125
6,2080-2099,28.065447374999998
7,2020-2039,29.2236883125
7,2040-2059,29.869988749999997
7,2060-2079,30.360977874999996
7,2080-2099,30.574500937499998
8,2020-2039,29.725877562499996
8,2040-2059,30.349560562500002
8,2060-2079,30.895908562500004
8,2080-2099,31.08317475000001
9,2020-2039,27.269345187499997
9,2040-2059,27.832062875000002
9,2060-2079,28.361185437499998
9,2080-2099,28.488759312499997
10,2020-2039,22.866770250000002
10,2040-2059,23.587747125000003
10,2060-2079,24.074493687499995
10,2080-2099,24.1207489375
11,2020-2039,18.0615870625
11,2040-2059,18.500110125000003
11,2060-2079,18.956298750000002
11,2080-2099,19.083355062499997
12,2020-2039,14.1084886875
12,2040-2059,14.655006562500002
12,2060-2079,14.952848312499999
12,2080-2099,15.0590585625
