Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,11.470494406250001
1,2040-2059,11.793479812500003
1,2060-2079,12.276433750000002
1,2080-2099,12.4048518125
2,2020-2039,13.3144294375
2,2040-2059,13.76726646875
2,2060-2079,13.880667531250001
2,2080-2099,14.155593906250003
3,2020-2039,16.083702375
3,2040-2059,16.670113750000002
3,2060-2079,17.113423750000003
3,2080-2099,17.365053062500003
4,2020-2039,19.6362069375
4,2040-2059,20.2844605625
4,2060-2079,20.632623562499994
4,2080-2099,20.8457089375
5,2020-2039,23.723802812499997
5,2040-2059,24.384222875000003
5,2060-2079,24.7766224375
5,2080-2099,24.933349937499997
6,2020-2039,28.187025124999995
6,2040-2059,28.917414625000003
6,2060-2079,29.3155905
6,2080-2099,29.522224312499997
7,2020-2039,31.0817383125
7,2040-2059,31.775699687499998
7,2060-2079,32.208529062500006
7,2080-2099,32.6116646875
8,2020-2039,30.4866080625
8,2040-2059,31.136183875
8,2060-2079,31.702575812499994
8,2080-2099,32.065081
9,2020-2039,26.517599250000004
9,2040-2059,27.085440499999997
9,2060-2079,27.573445124999996
9,2080-2099,27.777638375
10,2020-2039,21.2882906875
10,2040-2059,21.8394693125
10,2060-2079,22.084072874999997
10,2080-2099,22.521003375
11,2020-2039,16.07454746875
11,2040-2059,16.5744695
11,2060-2079,16.948485999999995
11,2080-2099,17.200488499999995
12,2020-2039,12.283819531250002
12,2040-2059,12.7502773125
12,2060-2079,13.1928414375
12,2080-2099,13.207950375
