Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,22.921107125000006
1,2040-2059,23.287729374999998
1,2060-2079,23.733544312500005
1,2080-2099,23.873730625
2,2020-2039,22.4849815625
2,2040-2059,22.8847125
2,2060-2079,23.2164805625
2,2080-2099,23.459626124999996
3,2020-2039,20.115994875
3,2040-2059,20.468218125000003
3,2060-2079,20.7756255
3,2080-2099,20.951583375000006
4,2020-2039,16.15706984375
4,2040-2059,16.508333187499996
4,2060-2079,16.8829151875
4,2080-2099,16.9818206875
5,2020-2039,12.3533735
5,2040-2059,12.69194409375
5,2060-2079,12.84604759375
5,2080-2099,13.079350875
6,2020-2039,9.6415228125
6,2040-2059,9.965711375
6,2060-2079,10.306817749999999
6,2080-2099,10.42960103125
7,2020-2039,9.03246293125
7,2040-2059,9.44195884375
7,2060-2079,9.78671796875
7,2080-2099,9.958171281250003
8,2020-2039,10.579467218749999
8,2040-2059,10.87708746875
8,2060-2079,11.198340125
8,2080-2099,11.388686749999998
9,2020-2039,12.9888555
9,2040-2059,13.359483687500001
9,2060-2079,13.691529999999998
9,2080-2099,13.882768437500001
10,2020-2039,16.0585279375
10,2040-2059,16.3836515
10,2060-2079,16.7732245625
10,2080-2099,16.90420465625
11,2020-2039,19.17677875
11,2040-2059,19.4177335625
11,2060-2079,19.807121499999997
11,2080-2099,19.9222594375
12,2020-2039,21.617705687499996
12,2040-2059,22.011901124999998
12,2060-2079,22.365049937499997
12,2080-2099,22.553516812499996
