Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,17.169505437499996
1,2040-2059,17.761307875
1,2060-2079,18.030925125
1,2080-2099,18.2779046875
2,2020-2039,19.081335562500005
2,2040-2059,19.532043750000003
2,2060-2079,19.770319562500003
2,2080-2099,20.0559696875
3,2020-2039,22.801279499999996
3,2040-2059,23.5426284375
3,2060-2079,23.7672330625
3,2080-2099,23.95201575
4,2020-2039,27.343131437500006
4,2040-2059,28.108729625
4,2060-2079,28.577935874999998
4,2080-2099,28.664855999999997
5,2020-2039,32.2542899375
5,2040-2059,32.95032743749999
5,2060-2079,33.4521178125
5,2080-2099,33.598205937500005
6,2020-2039,36.51907975
6,2040-2059,37.169751874999996
6,2060-2079,37.702337875000005
6,2080-2099,37.7857953125
7,2020-2039,38.024719874999995
7,2040-2059,38.713513875000004
7,2060-2079,39.158381375
7,2080-2099,39.28643987499999
8,2020-2039,37.4557495
8,2040-2059,38.20245125
8,2060-2079,38.6196605
8,2080-2099,38.8249398125
9,2020-2039,34.9186209375
9,2040-2059,35.558457374999996
9,2060-2079,36.037952187500004
9,2080-2099,36.238991
10,2020-2039,30.251622062500005
10,2040-2059,30.927960375000005
10,2060-2079,31.361464562500004
10,2080-2099,31.499762312499996
11,2020-2039,23.863110999999996
11,2040-2059,24.4748935
11,2060-2079,24.870766125
11,2080-2099,25.0879105
12,2020-2039,18.77626025
12,2040-2059,19.3179275625
12,2060-2079,19.678727937500003
12,2080-2099,19.849759874999997
