Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,26.380832249999997
1,2040-2059,26.7507439375
1,2060-2079,27.110412187500003
1,2080-2099,27.340685250000007
2,2020-2039,27.198685999999995
2,2040-2059,27.63763275
2,2060-2079,27.9345595625
2,2080-2099,28.147680125
3,2020-2039,27.684690312500006
3,2040-2059,28.0599263125
3,2060-2079,28.410559937499997
3,2080-2099,28.576103749999994
4,2020-2039,27.518065937499998
4,2040-2059,27.921272687499997
4,2060-2079,28.2322923125
4,2080-2099,28.412199937500006
5,2020-2039,27.006088499999997
5,2040-2059,27.445223249999998
5,2060-2079,27.7569234375
5,2080-2099,27.936054937499996
6,2020-2039,26.362660187500005
6,2040-2059,26.792212874999997
6,2060-2079,27.0901353125
6,2080-2099,27.244890937500006
7,2020-2039,25.7556360625
7,2040-2059,26.130436250000002
7,2060-2079,26.414329187499995
7,2080-2099,26.574528750000002
8,2020-2039,25.3528233125
8,2040-2059,25.720301250000002
8,2060-2079,26.009571125
8,2080-2099,26.1436371875
9,2020-2039,25.48212325
9,2040-2059,25.8749245
9,2060-2079,26.1656684375
9,2080-2099,26.316454500000003
10,2020-2039,25.891615125
10,2040-2059,26.306989124999998
10,2060-2079,26.568748812499997
10,2080-2099,26.747011125000007
11,2020-2039,26.2643911875
11,2040-2059,26.681083562500007
11,2060-2079,26.976205062499997
11,2080-2099,27.157635499999998
12,2020-2039,26.037615625000004
12,2040-2059,26.479182562500004
12,2060-2079,26.774779937499996
12,2080-2099,26.971880312499998
