Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,19.379631125
1,2040-2059,19.8787235
1,2060-2079,20.213138125
1,2080-2099,20.490591624999997
2,2020-2039,22.2244569375
2,2040-2059,22.6768175
2,2060-2079,22.993078062500004
2,2080-2099,23.1720008125
3,2020-2039,26.452725312500004
3,2040-2059,26.9971178125
3,2060-2079,27.370519375000004
3,2080-2099,27.677260874999995
4,2020-2039,30.249981124999998
4,2040-2059,30.840407374999998
4,2060-2079,31.3515244375
4,2080-2099,31.599773812500004
5,2020-2039,32.068376125
5,2040-2059,32.5603029375
5,2060-2079,33.1425530625
5,2080-2099,33.386546875
6,2020-2039,32.72509349999999
6,2040-2059,33.425106
6,2060-2079,33.996426875
6,2080-2099,34.240792875
7,2020-2039,32.634680187499995
7,2040-2059,33.1734239375
7,2060-2079,33.6846450625
7,2080-2099,33.9587565
8,2020-2039,31.663269749999998
8,2040-2059,32.2103436875
8,2060-2079,32.57076425
8,2080-2099,32.89887625
9,2020-2039,30.867271875
9,2040-2059,31.428366312500003
9,2060-2079,31.967773750000003
9,2080-2099,32.052216062499994
10,2020-2039,28.729955375
10,2040-2059,29.3414414375
10,2060-2079,29.8899864375
10,2080-2099,29.952788125
11,2020-2039,24.213773687499998
11,2040-2059,24.74728325
11,2060-2079,25.3451745625
11,2080-2099,25.497284875
12,2020-2039,19.985503625000003
12,2040-2059,20.576160937500003
12,2060-2079,20.941570187499998
12,2080-2099,21.028796125000003
