Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,28.719177625000004
1,2040-2059,29.077124562499996
1,2060-2079,29.4212029375
1,2080-2099,29.528702125000002
2,2020-2039,28.522265875
2,2040-2059,28.923405625000004
2,2060-2079,29.203626687499998
2,2080-2099,29.374498
3,2020-2039,28.611074187499998
3,2040-2059,28.954075624999994
3,2060-2079,29.255859625000003
3,2080-2099,29.45239181249999
4,2020-2039,28.633304937499997
4,2040-2059,28.987312250000002
4,2060-2079,29.286697187499996
4,2080-2099,29.437292812500004
5,2020-2039,28.090276562500005
5,2040-2059,28.4099929375
5,2060-2079,28.728258999999998
5,2080-2099,28.849349187499996
6,2020-2039,27.294232749999995
6,2040-2059,27.601481124999996
6,2060-2079,27.913612249999996
6,2080-2099,28.030694624999995
7,2020-2039,26.630717625000006
7,2040-2059,26.963620875000007
7,2060-2079,27.240486500000003
7,2080-2099,27.403225625
8,2020-2039,26.428395374999997
8,2040-2059,26.7948475
8,2060-2079,27.039490937500005
8,2080-2099,27.202287375000004
9,2020-2039,26.815814437499995
9,2040-2059,27.171140937500002
9,2060-2079,27.4180861875
9,2080-2099,27.575027875000004
10,2020-2039,27.610377437500006
10,2040-2059,28.010761874999996
10,2060-2079,28.2880058125
10,2080-2099,28.423538187499997
11,2020-2039,28.6389934375
11,2040-2059,28.9551285
11,2060-2079,29.281589812500002
11,2080-2099,29.391473937499995
12,2020-2039,29.023554999999998
12,2040-2059,29.33442625
12,2060-2079,29.657171124999998
12,2080-2099,29.804330937499998
