Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,14.479563937500002
1,2040-2059,15.0593408125
1,2060-2079,15.4157956875
1,2080-2099,15.5957743125
2,2020-2039,17.207908125
2,2040-2059,17.6583541875
2,2060-2079,17.962481624999995
2,2080-2099,18.2197674375
3,2020-2039,21.4417534375
3,2040-2059,22.162845937500002
3,2060-2079,22.444542875000003
3,2080-2099,22.700041125
4,2020-2039,25.986425499999996
4,2040-2059,26.770046624999996
4,2060-2079,27.242100875000002
4,2080-2099,27.371715812499993
5,2020-2039,30.291871687500002
5,2040-2059,30.9054335625
5,2060-2079,31.505073499999998
5,2080-2099,31.663932874999997
6,2020-2039,34.293419125
6,2040-2059,34.97200749999999
6,2060-2079,35.495038687500006
6,2080-2099,35.659272375
7,2020-2039,35.671023375000004
7,2040-2059,36.344367125000005
7,2060-2079,36.8841755625
7,2080-2099,37.0106109375
8,2020-2039,34.902779062499995
8,2040-2059,35.662246312499995
8,2060-2079,36.109785875
8,2080-2099,36.330306375000006
9,2020-2039,32.291738124999995
9,2040-2059,33.002474812500004
9,2060-2079,33.534374937500004
9,2080-2099,33.7603955625
10,2020-2039,27.096281749999996
10,2040-2059,27.816589625000002
10,2060-2079,28.333367062499995
10,2080-2099,28.4450634375
11,2020-2039,20.518950562500002
11,2040-2059,21.118331375
11,2060-2079,21.56204475
11,2080-2099,21.756963000000002
12,2020-2039,15.5476185625
12,2040-2059,16.0744963125
12,2060-2079,16.4263349375
12,2080-2099,16.60684190625
