Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,1.8478007943749999
1,2040-2059,2.1819840712500005
1,2060-2079,2.67899361025
1,2080-2099,2.72673163875
2,2020-2039,2.4494445025
2,2040-2059,2.9475857791875
2,2060-2079,3.0367595749999996
2,2080-2099,3.29528588125
3,2020-2039,4.7044044312499995
3,2040-2059,5.067993206250001
3,2060-2079,5.378809062499999
3,2080-2099,5.458027337499999
4,2020-2039,7.964507868749999
4,2040-2059,8.406110662500001
4,2060-2079,8.52875878125
4,2080-2099,8.85377369375
5,2020-2039,11.99722071875
5,2040-2059,12.714474156249999
5,2060-2079,12.886705374999998
5,2080-2099,12.88040478125
6,2020-2039,16.1883705
6,2040-2059,16.99708975
6,2060-2079,17.38954728125
6,2080-2099,17.4011231875
7,2020-2039,18.867504000000004
7,2040-2059,19.3208224375
7,2060-2079,20.002541937500002
7,2080-2099,20.056851875
8,2020-2039,18.043373375
8,2040-2059,18.6912264375
8,2060-2079,19.319573687499997
8,2080-2099,19.3230181875
9,2020-2039,14.033931187499999
9,2040-2059,14.504433093750002
9,2060-2079,15.1958613125
9,2080-2099,15.409647593750002
10,2020-2039,9.425611543749998
10,2040-2059,9.943818937500001
10,2060-2079,10.070559450000001
10,2080-2099,10.55856128125
11,2020-2039,5.48889436875
11,2040-2059,5.9168721625
11,2060-2079,6.2441972375
11,2080-2099,6.510731793750001
12,2020-2039,2.9204098224999995
12,2040-2059,3.3245438825000004
12,2060-2079,3.743486081875
12,2080-2099,3.79215438375
