Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,4.751218487499999
1,2040-2059,5.092564825
1,2060-2079,5.448677675
1,2080-2099,5.4655461125
2,2020-2039,5.16749718125
2,2040-2059,5.582614962500001
2,2060-2079,5.659589350000001
2,2080-2099,5.9111221
3,2020-2039,7.099076875
3,2040-2059,7.3641059874999995
3,2060-2079,7.5136093937499995
3,2080-2099,7.565999331250001
4,2020-2039,9.95761034375
4,2040-2059,10.29083284375
4,2060-2079,10.369760993749997
4,2080-2099,10.612382
5,2020-2039,13.7304195625
5,2040-2059,14.305149656249998
5,2060-2079,14.41757896875
5,2080-2099,14.330436125000002
6,2020-2039,17.350691125
6,2040-2059,18.146571812500003
6,2060-2079,18.4591073125
6,2080-2099,18.3342510625
7,2020-2039,19.732951937499998
7,2040-2059,20.206239375
7,2060-2079,20.730109375
7,2080-2099,20.784795625
8,2020-2039,19.043537125000004
8,2040-2059,19.6079046875
8,2060-2079,20.124722187500005
8,2080-2099,20.073044875
9,2020-2039,15.674068562499999
9,2040-2059,16.08246196875
9,2060-2079,16.594747625
9,2080-2099,16.8535140625
10,2020-2039,11.510770375000002
10,2040-2059,11.94354040625
10,2060-2079,12.01083884375
10,2080-2099,12.456810625
11,2020-2039,7.880820393749999
11,2040-2059,8.2776096
11,2060-2079,8.51058330625
11,2080-2099,8.6975649375
12,2020-2039,5.6731321375
12,2040-2059,6.069281075
12,2060-2079,6.372797493749999
12,2080-2099,6.486145449999999
