Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,4.29817416875
1,2040-2059,4.6578755437499995
1,2060-2079,5.1438864
1,2080-2099,5.2839475375000005
2,2020-2039,5.007000224999999
2,2040-2059,5.409214031249999
2,2060-2079,5.51124505625
2,2080-2099,5.840982543749998
3,2020-2039,7.41420093125
3,2040-2059,7.843148299999999
3,2060-2079,8.16508083125
3,2080-2099,8.2177068625
4,2020-2039,11.015517625000003
4,2040-2059,11.410335374999999
4,2060-2079,11.611838437500001
4,2080-2099,11.9534535625
5,2020-2039,15.331420031250001
5,2040-2059,15.940878562500002
5,2060-2079,16.26587284375
5,2080-2099,16.329497375
6,2020-2039,19.857957
6,2040-2059,20.630878437499998
6,2060-2079,21.074303312500003
6,2080-2099,21.135800062500003
7,2020-2039,22.829564875000003
7,2040-2059,23.35731825
7,2060-2079,23.911631687499998
7,2080-2099,24.078702874999998
8,2020-2039,22.217525124999998
8,2040-2059,22.850783
8,2060-2079,23.418954624999998
8,2080-2099,23.570038999999998
9,2020-2039,17.941764562499998
9,2040-2059,18.300711187500003
9,2060-2079,19.054528625
9,2080-2099,19.209755625
10,2020-2039,12.810847
10,2040-2059,13.361586593750001
10,2060-2079,13.6209740625
10,2080-2099,14.02409128125
11,2020-2039,8.6350652125
11,2040-2059,8.986307475
11,2060-2079,9.41279518125
11,2080-2099,9.589777674999999
12,2020-2039,5.577534031250001
12,2040-2059,6.0581495499999996
12,2060-2079,6.553739418749999
12,2080-2099,6.4659158625
