Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,-5.29964894375
1,2040-2059,-4.3135798415625
1,2060-2079,-3.9852326331249994
1,2080-2099,-3.2813383143749997
2,2020-2039,-3.3551869314375002
2,2040-2059,-2.539232434375
2,2060-2079,-2.4317463062500004
2,2080-2099,-1.90511533125
3,2020-2039,1.7270686393749999
3,2040-2059,3.084928854375
3,2060-2079,3.23265328125
3,2080-2099,3.48212593125
4,2020-2039,9.88404690625
4,2040-2059,10.7942056875
4,2060-2079,11.16296696875
4,2080-2099,11.021722375000003
5,2020-2039,17.929026687500002
5,2040-2059,18.5904670625
5,2060-2079,18.9975464375
5,2080-2099,19.1409456875
6,2020-2039,24.138254312500003
6,2040-2059,24.799793625
6,2060-2079,25.1589249375
6,2080-2099,25.360189437500004
7,2020-2039,26.683744312500004
7,2040-2059,27.5283540625
7,2060-2079,27.903467499999998
7,2080-2099,28.138266187499998
8,2020-2039,24.3728891875
8,2040-2059,25.2398575625
8,2060-2079,25.700026125
8,2080-2099,25.916495187499997
9,2020-2039,17.5503213125
9,2040-2059,18.276976375
9,2060-2079,18.639823749999998
9,2080-2099,18.931189250000003
10,2020-2039,9.14195835625
10,2040-2059,9.852884212500001
10,2060-2079,10.1627748125
10,2080-2099,10.321237843750001
11,2020-2039,2.243702516875
11,2040-2059,2.8200258506250004
11,2060-2079,3.0268260087500005
11,2080-2099,3.1869048975
12,2020-2039,-2.5559967545625
12,2040-2059,-1.8992339731250003
12,2060-2079,-1.4536886306249996
12,2080-2099,-1.5072663143750002
