Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,25.3011178125
1,2040-2059,25.981571124999995
1,2060-2079,26.2881665625
1,2080-2099,26.588177062499998
2,2020-2039,25.1269444375
2,2040-2059,25.72570625
2,2060-2079,25.990664937499997
2,2080-2099,26.2234173125
3,2020-2039,24.332089125000003
3,2040-2059,24.996370499999998
3,2060-2079,25.416399750000004
3,2080-2099,25.6430588125
4,2020-2039,22.694175624999996
4,2040-2059,23.431224625
4,2060-2079,23.983871875
4,2080-2099,24.25675325
5,2020-2039,20.000786999999995
5,2040-2059,20.703913374999996
5,2060-2079,21.095202187499996
5,2080-2099,21.5100933125
6,2020-2039,17.490971562500004
6,2040-2059,18.0915926875
6,2060-2079,18.545180375
6,2080-2099,18.845852625
7,2020-2039,17.2539930625
7,2040-2059,17.729842249999997
7,2060-2079,18.241077687499995
7,2080-2099,18.4078060625
8,2020-2039,19.5269428125
8,2040-2059,20.1815496875
8,2060-2079,20.618309187500003
8,2080-2099,20.785334250000002
9,2020-2039,23.645970187499998
9,2040-2059,24.207360125000005
9,2060-2079,24.6599998125
9,2080-2099,24.857993187500004
10,2020-2039,26.672745437499998
10,2040-2059,27.409107812500007
10,2060-2079,27.9137525625
10,2080-2099,28.139037812499993
11,2020-2039,26.569131374999998
11,2040-2059,27.337131375
11,2060-2079,27.828512625000002
11,2080-2099,28.094718937499998
12,2020-2039,25.623662312500002
12,2040-2059,26.2998981875
12,2060-2079,26.653506312499996
12,2080-2099,26.9265525625
