Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,25.3284715
1,2040-2059,25.7074679375
1,2060-2079,26.0377050625
1,2080-2099,26.180280999999997
2,2020-2039,25.436081625000003
2,2040-2059,25.876020937499998
2,2060-2079,26.1842039375
2,2080-2099,26.349379187500002
3,2020-2039,25.957809437500003
3,2040-2059,26.380842124999997
3,2060-2079,26.700144187500005
3,2080-2099,26.882637437499998
4,2020-2039,26.3926995625
4,2040-2059,26.8040085
4,2060-2079,27.124390124999998
4,2080-2099,27.278693500000006
5,2020-2039,26.4925775625
5,2040-2059,26.936902687499998
5,2060-2079,27.256244374999998
5,2080-2099,27.382541124999996
6,2020-2039,26.497224812499994
6,2040-2059,26.936512750000002
6,2060-2079,27.265391937500006
6,2080-2099,27.379434812500005
7,2020-2039,26.378036187499998
7,2040-2059,26.7626725
7,2060-2079,27.057970937499995
7,2080-2099,27.2074628125
8,2020-2039,26.294740437499996
8,2040-2059,26.706027749999997
8,2060-2079,26.994120437499998
8,2080-2099,27.1791905625
9,2020-2039,26.3039855
9,2040-2059,26.697442812499997
9,2060-2079,26.986111875
9,2080-2099,27.1301605625
10,2020-2039,26.17924725
10,2040-2059,26.553260187499998
10,2060-2079,26.805265062500006
10,2080-2099,26.9724688125
11,2020-2039,25.974054062499995
11,2040-2059,26.352995562500002
11,2060-2079,26.617186812500005
11,2080-2099,26.765918
12,2020-2039,25.615474874999997
12,2040-2059,26.012949000000003
12,2060-2079,26.29543025
12,2080-2099,26.451016624999998
