Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,9.19020183125
1,2040-2059,9.54165941875
1,2060-2079,9.975753100000002
1,2080-2099,10.175315687500001
2,2020-2039,9.485619356249998
2,2040-2059,9.85500134375
2,2060-2079,10.044169925000002
2,2080-2099,10.377886375000001
3,2020-2039,10.966351624999998
3,2040-2059,11.53324175
3,2060-2079,11.877161000000001
3,2080-2099,11.978077124999999
4,2020-2039,13.851949249999999
4,2040-2059,14.328586093750001
4,2060-2079,14.61834965625
4,2080-2099,14.9114305
5,2020-2039,17.727226875
5,2040-2059,18.328512
5,2060-2079,18.726797187499997
5,2080-2099,18.900356687499997
6,2020-2039,22.424602375
6,2040-2059,23.106076249999997
6,2060-2079,23.600538625
6,2080-2099,23.722155437500003
7,2020-2039,25.8305575
7,2040-2059,26.442957062500003
7,2060-2079,27.073384187500004
7,2080-2099,27.240911125
8,2020-2039,25.8212385625
8,2040-2059,26.567010437500002
8,2060-2079,27.159616250000003
8,2080-2099,27.3640945625
9,2020-2039,21.8957075
9,2040-2059,22.394546374999997
9,2060-2079,23.039882374999994
9,2080-2099,23.195207937499994
10,2020-2039,16.9795439375
10,2040-2059,17.604967374999998
10,2060-2079,17.930872
10,2080-2099,18.303080062499998
11,2020-2039,13.297189624999998
11,2040-2059,13.597456625
11,2060-2079,13.999511874999996
11,2080-2099,14.26246921875
12,2020-2039,10.478316593749998
12,2040-2059,10.954020475
12,2060-2079,11.418187750000001
12,2080-2099,11.433090687499998
