Month,Year,Monthly Temperature - (Celsius)
1,2020-2039,-10.588165175
1,2040-2059,-9.566365275
1,2060-2079,-8.633680356249998
1,2080-2099,-8.81798594375
2,2020-2039,-10.00154889375
2,2040-2059,-9.40498030625
2,2060-2079,-8.4765621625
2,2080-2099,-8.2147876875
3,2020-2039,-5.4320453
3,2040-2059,-5.010550718750001
3,2060-2079,-4.326480875
3,2080-2099,-4.560381958124999
4,2020-2039,0.6959630405625001
4,2040-2059,1.2177476118749997
4,2060-2079,1.725110830625
4,2080-2099,1.7694184743749999
5,2020-2039,8.21842825
5,2040-2059,8.59372235
5,2060-2079,9.005250462500001
5,2080-2099,9.086981712500002
6,2020-2039,13.893541625000001
6,2040-2059,14.52848609375
6,2060-2079,14.901587812499997
6,2080-2099,15.00647296875
7,2020-2039,16.2758720625
7,2040-2059,16.809044375
7,2060-2079,17.247710374999997
7,2080-2099,17.414247562499998
8,2020-2039,13.87973378125
8,2040-2059,14.468880156249998
8,2060-2079,14.8477140625
8,2080-2099,15.087560374999997
9,2020-2039,8.71890654375
9,2040-2059,9.2402936
9,2060-2079,9.54602833125
9,2080-2099,9.818580625
10,2020-2039,3.039895178125
10,2040-2059,3.622029296875
10,2060-2079,4.11897335
10,2080-2099,4.2818613625
11,2020-2039,-2.715483115625
11,2040-2059,-2.1683909187499992
11,2060-2079,-1.3074607718749998
11,2080-2099,-1.45003974375
12,2020-2039,-8.13192565
12,2040-2059,-6.802873725
12,2060-2079,-6.03269235
12,2080-2099,-6.1436527583750005
