Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,24.779903750000003
1,2040-2059,25.41665625
1,2060-2079,26.258273500000005
1,2080-2099,27.087043812500003
2,2020-2039,24.751158687500002
2,2040-2059,25.3742314375
2,2060-2079,26.230101
2,2080-2099,27.058930937499998
3,2020-2039,24.973655312500004
3,2040-2059,25.6346209375
3,2060-2079,26.50760925
3,2080-2099,27.3313695
4,2020-2039,25.41307675
4,2040-2059,26.091650687500007
4,2060-2079,26.9498864375
4,2080-2099,27.77789225
5,2020-2039,25.799828125
5,2040-2059,26.462962499999996
5,2060-2079,27.25897525
5,2080-2099,28.112997749999998
6,2020-2039,25.787370937499997
6,2040-2059,26.4607575625
6,2060-2079,27.292293749999995
6,2080-2099,28.141799812499997
7,2020-2039,25.856056312499994
7,2040-2059,26.516926312499994
7,2060-2079,27.383291937499997
7,2080-2099,28.191297500000005
8,2020-2039,26.031464312499995
8,2040-2059,26.673424125
8,2060-2079,27.520333124999997
8,2080-2099,28.35812525
9,2020-2039,26.108168624999998
9,2040-2059,26.7899398125
9,2060-2079,27.622785124999996
9,2080-2099,28.49289375
10,2020-2039,26.0653003125
10,2040-2059,26.739316812499997
10,2060-2079,27.614731125
10,2080-2099,28.4808316875
11,2020-2039,25.777719750000003
11,2040-2059,26.4606543125
11,2060-2079,27.308486749999993
11,2080-2099,28.152872687499997
12,2020-2039,25.218998749999994
12,2040-2059,25.8817046875
12,2060-2079,26.682392125
12,2080-2099,27.559262374999996
