Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,23.340075500000005
1,2040-2059,24.0695130625
1,2060-2079,24.930501625
1,2080-2099,25.794176562500002
2,2020-2039,23.370974875
2,2040-2059,24.061457625000003
2,2060-2079,24.9461149375
2,2080-2099,25.799460312499992
3,2020-2039,23.709350562500003
3,2040-2059,24.4061169375
3,2060-2079,25.265043750000004
3,2080-2099,26.1558064375
4,2020-2039,23.99624325
4,2040-2059,24.672152500000003
4,2060-2079,25.5640528125
4,2080-2099,26.498714000000003
5,2020-2039,24.079715124999996
5,2040-2059,24.762013937500004
5,2060-2079,25.6530936875
5,2080-2099,26.527000625
6,2020-2039,23.9846701875
6,2040-2059,24.707647499999997
6,2060-2079,25.6098134375
6,2080-2099,26.510731999999994
7,2020-2039,23.900146375000002
7,2040-2059,24.663103187500003
7,2060-2079,25.630322375000002
7,2080-2099,26.558628937499996
8,2020-2039,24.010685375
8,2040-2059,24.799985187500006
8,2060-2079,25.7942224375
8,2080-2099,26.700976437499996
9,2020-2039,24.125926687499998
9,2040-2059,24.892475437499996
9,2060-2079,25.90878525
9,2080-2099,26.827186500000003
10,2020-2039,24.3455790625
10,2040-2059,25.136673374999997
10,2060-2079,26.162578000000003
10,2080-2099,27.080572125
11,2020-2039,24.559273625
11,2040-2059,25.310916
11,2060-2079,26.298247437500002
11,2080-2099,27.20016725
12,2020-2039,23.970554625
12,2040-2059,24.687359999999998
12,2060-2079,25.5893371875
12,2080-2099,26.462368
