Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,26.561578687500003
1,2040-2059,27.352105875
1,2060-2079,28.220101624999998
1,2080-2099,29.075856124999998
2,2020-2039,26.659628062500005
2,2040-2059,27.394550125
2,2060-2079,28.2677573125
2,2080-2099,29.112399
3,2020-2039,26.809203000000004
3,2040-2059,27.48357
3,2060-2079,28.321643875
3,2080-2099,29.173754874999997
4,2020-2039,26.954591875
4,2040-2059,27.615671125000002
4,2060-2079,28.489047625
4,2080-2099,29.360573125
5,2020-2039,27.216211687500003
5,2040-2059,27.8429081875
5,2060-2079,28.7328885
5,2080-2099,29.581323562500003
6,2020-2039,27.2861943125
6,2040-2059,27.9685989375
6,2060-2079,28.8223190625
6,2080-2099,29.690026187499996
7,2020-2039,26.991823125
7,2040-2059,27.749715312499994
7,2060-2079,28.576717249999998
7,2080-2099,29.482323749999992
8,2020-2039,26.357164687500003
8,2040-2059,27.168224249999998
8,2060-2079,27.989036812499997
8,2080-2099,28.926071437499996
9,2020-2039,26.0963225
9,2040-2059,26.830850875000007
9,2060-2079,27.693830812500003
9,2080-2099,28.562599562499997
10,2020-2039,26.202289624999995
10,2040-2059,26.915896999999998
10,2060-2079,27.7461654375
10,2080-2099,28.575384875
11,2020-2039,26.3618115625
11,2040-2059,27.113228812499997
11,2060-2079,27.9748949375
11,2080-2099,28.783572562499998
12,2020-2039,26.5320805625
12,2040-2059,27.308921875
12,2060-2079,28.1645263125
12,2080-2099,29.0428383125
