Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-21.120072625
1,2040-2059,-20.05985109375
1,2060-2079,-18.355807562499997
1,2080-2099,-16.64141575
2,2020-2039,-19.280589437499998
2,2040-2059,-18.14374625
2,2060-2079,-16.467390375
2,2080-2099,-14.736160312499997
3,2020-2039,-12.547505625
3,2040-2059,-11.084027562500003
3,2060-2079,-9.6656708625
3,2080-2099,-8.01167114375
4,2020-2039,-3.5250276200000004
4,2040-2059,-2.388589495
4,2060-2079,-0.976404441875
4,2080-2099,0.2194775287500001
5,2020-2039,4.4120479874999985
5,2040-2059,5.389427725
5,2060-2079,6.736007600000001
5,2080-2099,8.01520331875
6,2020-2039,11.171517725000001
6,2040-2059,12.213088606249999
6,2060-2079,13.623481018750002
6,2080-2099,14.919696499999999
7,2020-2039,14.740932093749997
7,2040-2059,15.976147312499997
7,2060-2079,17.341093625
7,2080-2099,18.65047
8,2020-2039,12.30288378125
8,2040-2059,13.605887249999999
8,2060-2079,15.1422088125
8,2080-2099,16.67038096875
9,2020-2039,5.07931639375
9,2040-2059,6.186815043750001
9,2060-2079,7.7110761000000005
9,2080-2099,9.15292515
10,2020-2039,-2.8321927630625003
10,2040-2059,-1.756849375
10,2060-2079,-0.6384527625
10,2080-2099,0.6239217215625
11,2020-2039,-11.298454175
11,2040-2059,-9.663968212499999
11,2060-2079,-8.14941621875
11,2080-2099,-6.671953306250001
12,2020-2039,-18.2663529375
12,2040-2059,-17.07376025
12,2060-2079,-15.2717648125
12,2080-2099,-13.250254743749998
