Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,12.786275125000001
1,2040-2059,13.876389375
1,2060-2079,15.1617388125
1,2080-2099,16.57417078125
2,2020-2039,14.43589159375
2,2040-2059,15.429390062499998
2,2060-2079,16.73550990625
2,2080-2099,18.030839249999996
3,2020-2039,18.1838456875
3,2040-2059,19.17599
3,2060-2079,20.4629585
3,2080-2099,21.751975624999996
4,2020-2039,22.446949937500005
4,2040-2059,23.6026113125
4,2060-2079,24.780342374999996
4,2080-2099,26.0110624375
5,2020-2039,25.679939625000003
5,2040-2059,26.6692628125
5,2060-2079,27.902822250000007
5,2080-2099,29.066903125000003
6,2020-2039,26.711379
6,2040-2059,27.666099812499997
6,2060-2079,28.750282125000002
6,2080-2099,29.820525125
7,2020-2039,25.918180875
7,2040-2059,26.73454625
7,2060-2079,27.654533125
7,2080-2099,28.491391500000002
8,2020-2039,25.205870312500004
8,2040-2059,25.927697687499997
8,2060-2079,26.812180812500003
8,2080-2099,27.7248571875
9,2020-2039,24.366185062499998
9,2040-2059,25.111072875
9,2060-2079,26.14981443749999
9,2080-2099,27.098370062500003
10,2020-2039,21.887383250000003
10,2040-2059,22.735515624999994
10,2060-2079,23.953678812499998
10,2080-2099,25.111838937499996
11,2020-2039,17.77145975
11,2040-2059,18.7951583125
11,2060-2079,20.060413249999996
11,2080-2099,21.241999687499998
12,2020-2039,14.073748218750001
12,2040-2059,15.09812225
12,2060-2079,16.427448375
12,2080-2099,17.73307625
