Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-3.7328159281250004
1,2040-2059,-2.978594413125
1,2060-2079,-1.8620276112499998
1,2080-2099,-0.9348205293749999
2,2020-2039,-3.187188499375
2,2040-2059,-2.367856333125
2,2060-2079,-1.3848522962499998
2,2080-2099,-0.44362637249999987
3,2020-2039,-0.5981777731249999
3,2040-2059,0.03889516562500012
3,2060-2079,0.8612629287499999
3,2080-2099,2.0524630662499996
4,2020-2039,3.15988235625
4,2040-2059,3.9499850624999997
4,2060-2079,4.8934751125
4,2080-2099,5.5919254249999994
5,2020-2039,7.7469991831249985
5,2040-2059,8.633631303749999
5,2060-2079,9.3028108375
5,2080-2099,10.350577187499999
6,2020-2039,11.888343706250001
6,2040-2059,12.985321756249999
6,2060-2079,13.984599187500002
6,2080-2099,15.189519125
7,2020-2039,15.0008705
7,2040-2059,16.171207187500002
7,2060-2079,17.4582761875
7,2080-2099,18.8131175
8,2020-2039,14.503751562500002
8,2040-2059,15.82346134375
8,2060-2079,17.389606312500003
8,2080-2099,18.694217062499998
9,2020-2039,10.43915065
9,2040-2059,11.767991862500002
9,2060-2079,13.12102421875
9,2080-2099,14.542004124999998
10,2020-2039,5.55468405625
10,2040-2059,6.607044998124999
10,2060-2079,7.685181506249999
10,2080-2099,9.004850193749999
11,2020-2039,1.2910631525
11,2040-2059,2.0296910318750006
11,2060-2079,2.865539895625
11,2080-2099,3.90182665625
12,2020-2039,-1.8509152931249997
12,2040-2059,-1.247278353125
12,2060-2079,-0.15035109374999991
12,2080-2099,0.4973257906250001
