Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-12.549933375
1,2040-2059,-11.32666953125
1,2060-2079,-9.8217369125
1,2080-2099,-8.25073651875
2,2020-2039,-10.213726625000001
2,2040-2059,-9.0721948
2,2060-2079,-7.613334743749999
2,2080-2099,-6.11602365
3,2020-2039,-4.7269650187500005
3,2040-2059,-3.5783894499999995
3,2060-2079,-2.2174733618749998
3,2080-2099,-0.84117450425
4,2020-2039,1.7685384062500002
4,2040-2059,2.97032234375
4,2060-2079,4.148097875
4,2080-2099,5.31338765625
5,2020-2039,7.6874418631250006
5,2040-2059,8.676809712499999
5,2060-2079,9.87304943125
5,2080-2099,11.095068306249999
6,2020-2039,12.71792316875
6,2040-2059,13.706476187500002
6,2060-2079,14.929656750000001
6,2080-2099,16.1309963125
7,2020-2039,15.564388062499997
7,2040-2059,16.6307180625
7,2060-2079,17.8467180625
7,2080-2099,19.047850625
8,2020-2039,14.5759878125
8,2040-2059,15.683408375
8,2060-2079,16.9472150625
8,2080-2099,18.2335046875
9,2020-2039,9.54964683125
9,2040-2059,10.66308430625
9,2060-2079,12.009484843749998
9,2080-2099,13.321374281250002
10,2020-2039,2.692326865
10,2040-2059,3.77051915
10,2060-2079,5.0467825625
10,2080-2099,6.206782941875
11,2020-2039,-4.5564418687499995
11,2040-2059,-3.3337732850000004
11,2060-2079,-1.9532880731250002
11,2080-2099,-0.6155503328125
12,2020-2039,-10.48737264375
12,2040-2059,-9.18327499375
12,2060-2079,-7.6887132375
12,2080-2099,-6.133088287500001
