Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,16.270202937500002
1,2040-2059,17.3886683125
1,2060-2079,18.452455375000007
1,2080-2099,19.668611812500004
2,2020-2039,18.001073281249997
2,2040-2059,18.95019425
2,2060-2079,20.139225125000003
2,2080-2099,21.3360135625
3,2020-2039,20.88741521875
3,2040-2059,21.933702687500002
3,2060-2079,22.980204500000003
3,2080-2099,24.241268812500003
4,2020-2039,23.298987062499997
4,2040-2059,24.225227999999994
4,2060-2079,25.4297841875
4,2080-2099,26.581877
5,2020-2039,24.557500375000004
5,2040-2059,25.4861508125
5,2060-2079,26.7998338125
5,2080-2099,27.946385
6,2020-2039,25.329023125000003
6,2040-2059,26.376453562499993
6,2060-2079,27.621484187499995
6,2080-2099,28.922732625
7,2020-2039,25.4063585625
7,2040-2059,26.445356374999992
7,2060-2079,27.7343063125
7,2080-2099,28.8898885
8,2020-2039,25.196160749999994
8,2040-2059,26.147293750000003
8,2060-2079,27.372179562499998
8,2080-2099,28.552884562499997
9,2020-2039,24.731152500000004
9,2040-2059,25.663249874999995
9,2060-2079,26.905571749999996
9,2080-2099,28.074037
10,2020-2039,23.220044249999997
10,2040-2059,24.286632750000003
10,2060-2079,25.575268875
10,2080-2099,26.765314999999994
11,2020-2039,20.121448937499995
11,2040-2059,21.3168816875
11,2060-2079,22.577262437499996
11,2080-2099,23.867525812500002
12,2020-2039,17.068780500000003
12,2040-2059,18.17435321875
12,2060-2079,19.42442740625
12,2080-2099,20.794876625000004
