Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,3.698166085625
1,2040-2059,4.83965650625
1,2060-2079,6.107638795625
1,2080-2099,7.599012356249998
2,2020-2039,5.7579474559375
2,2040-2059,6.651607876249999
2,2060-2079,8.09122970625
2,2080-2099,9.34598623125
3,2020-2039,10.17216249375
3,2040-2059,11.1757140625
3,2060-2079,12.490881
3,2080-2099,13.877924874999998
4,2020-2039,15.38734388125
4,2040-2059,16.624166875
4,2060-2079,17.911967500000003
4,2080-2099,19.187920187500005
5,2020-2039,20.437448749999998
5,2040-2059,21.466920625
5,2060-2079,22.825262874999996
5,2080-2099,24.246236625
6,2020-2039,23.8295985
6,2040-2059,24.8583668125
6,2060-2079,26.066861749999997
6,2080-2099,27.340568812500003
7,2020-2039,24.902960625000002
7,2040-2059,25.889009812500007
7,2060-2079,26.932531687499996
7,2080-2099,28.128928125
8,2020-2039,24.234815937500002
8,2040-2059,25.182927125
8,2060-2079,26.2344356875
8,2080-2099,27.482071562500003
9,2020-2039,21.673183625
9,2040-2059,22.668697312499997
9,2060-2079,23.931271062499995
9,2080-2099,25.249486875000002
10,2020-2039,16.7406984375
10,2040-2059,17.8303959375
10,2060-2079,19.4044425625
10,2080-2099,20.940361624999998
11,2020-2039,10.510157175
11,2040-2059,11.65602856875
11,2060-2079,13.22116475
11,2080-2099,14.652194031250001
12,2020-2039,5.419249637499999
12,2040-2059,6.519952316874999
12,2060-2079,7.897894725
12,2080-2099,9.38967318125
