Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,15.495209037500002
1,2040-2059,16.43843453125
1,2060-2079,17.541670312500003
1,2080-2099,18.731870999999995
2,2020-2039,16.4273445
2,2040-2059,17.230722875
2,2060-2079,18.45107875
2,2080-2099,19.5366025625
3,2020-2039,19.325312312499996
3,2040-2059,20.189851062499997
3,2060-2079,21.48097175
3,2080-2099,22.5736228125
4,2020-2039,23.1943513125
4,2040-2059,24.253526875
4,2060-2079,25.596931562499996
4,2080-2099,26.762828812500004
5,2020-2039,26.9388443125
5,2040-2059,27.911332125
5,2060-2079,29.2615135
5,2080-2099,30.510602249999998
6,2020-2039,29.102463250000003
6,2040-2059,30.11346975
6,2060-2079,31.219444749999997
6,2080-2099,32.2919593125
7,2020-2039,29.2607266875
7,2040-2059,30.1442583125
7,2060-2079,31.1324365625
7,2080-2099,32.084096625
8,2020-2039,28.665436687499998
8,2040-2059,29.486804250000006
8,2060-2079,30.504302812500004
8,2080-2099,31.432009437500003
9,2020-2039,27.408212312500005
9,2040-2059,28.2792796875
9,2060-2079,29.446960375
9,2080-2099,30.404863749999997
10,2020-2039,24.727296125000002
10,2040-2059,25.673369812500002
10,2060-2079,27.0632783125
10,2080-2099,28.324205125000006
11,2020-2039,21.024926874999995
11,2040-2059,21.9536304375
11,2060-2079,23.468308875
11,2080-2099,24.668786875000002
12,2020-2039,17.2522075625
12,2040-2059,18.2379015625
12,2060-2079,19.5056026875
12,2080-2099,20.716436750000003
