Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,17.446324812500002
1,2040-2059,18.221847999999998
1,2060-2079,19.043507156250005
1,2080-2099,20.12417175
2,2020-2039,19.374731750000002
2,2040-2059,20.196948875
2,2060-2079,21.087977624999994
2,2080-2099,22.157503499999997
3,2020-2039,22.728175250000003
3,2040-2059,23.5727710625
3,2060-2079,24.618185812500002
3,2080-2099,25.7013714375
4,2020-2039,25.4579769375
4,2040-2059,26.326689437500004
4,2060-2079,27.378697499999998
4,2080-2099,28.487688062500006
5,2020-2039,25.947089625
5,2040-2059,26.718253062499997
5,2060-2079,27.7593681875
5,2080-2099,28.7413886875
6,2020-2039,25.553481375
6,2040-2059,26.2545193125
6,2060-2079,27.2149264375
6,2080-2099,28.124652625000003
7,2020-2039,25.098190437499998
7,2040-2059,25.8019398125
7,2060-2079,26.677308875000005
7,2080-2099,27.518899187500004
8,2020-2039,24.9178494375
8,2040-2059,25.596577062500003
8,2060-2079,26.460811375
8,2080-2099,27.327117499999996
9,2020-2039,24.39532
9,2040-2059,25.073560124999997
9,2060-2079,25.987797875
9,2080-2099,26.8497753125
10,2020-2039,22.93418575
10,2040-2059,23.555141437499998
10,2060-2079,24.479506875000006
10,2080-2099,25.22775525
11,2020-2039,20.6452554375
11,2040-2059,21.2769674375
11,2060-2079,22.220077125
11,2080-2099,23.1385218125
12,2020-2039,17.882098999999997
12,2040-2059,18.806914000000003
12,2060-2079,19.730227375000002
12,2080-2099,20.673676
