Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,0.7943170759375
1,2040-2059,1.710261748125
1,2060-2079,2.88377356875
1,2080-2099,3.55726966875
2,2020-2039,1.31647526875
2,2040-2059,2.0367613259375004
2,2060-2079,2.89392791875
2,2080-2099,3.95230470625
3,2020-2039,3.2734755750000004
3,2040-2059,4.011505275
3,2060-2079,4.691698893750001
3,2080-2099,5.732520637499999
4,2020-2039,6.5788369125
4,2040-2059,7.420799787499999
4,2060-2079,8.168337814374999
4,2080-2099,9.039932687500002
5,2020-2039,10.752775468749999
5,2040-2059,11.574237799999999
5,2060-2079,12.46800301875
5,2080-2099,13.432766874999999
6,2020-2039,15.176869812500001
6,2040-2059,16.180897875
6,2060-2079,17.324112562499998
6,2080-2099,18.665035375
7,2020-2039,17.839083750000004
7,2040-2059,19.097933375000004
7,2060-2079,20.423177625
7,2080-2099,22.089417124999997
8,2020-2039,17.235492999999998
8,2040-2059,18.41236675
8,2060-2079,19.941382750000002
8,2080-2099,21.724470937499998
9,2020-2039,13.226964812499999
9,2040-2059,14.166522875000002
9,2060-2079,15.485442124999997
9,2080-2099,16.994450375
10,2020-2039,8.5622805875
10,2040-2059,9.382658490750002
10,2060-2079,10.44172903125
10,2080-2099,11.4632929375
11,2020-2039,4.8651119125
11,2040-2059,5.478307899999999
11,2060-2079,6.42997461875
11,2080-2099,7.52241476875
12,2020-2039,2.3849823493749995
12,2040-2059,3.00020562125
12,2060-2079,3.99028709375
12,2080-2099,4.791540743750001
