Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-1.8463909912499998
1,2040-2059,-0.9912766243750001
1,2060-2079,0.07055727374999995
1,2080-2099,1.1140890631249998
2,2020-2039,-0.6559933934375001
2,2040-2059,-0.0068288237499998655
2,2060-2079,1.1895532509375
2,2080-2099,2.05015624375
3,2020-2039,3.0812198687500003
3,2040-2059,3.9210769500000002
3,2060-2079,4.927200393750001
3,2080-2099,6.135417531250001
4,2020-2039,8.881444056249999
4,2040-2059,9.85194258125
4,2060-2079,10.9737588625
4,2080-2099,12.022481843749999
5,2020-2039,15.539914812500001
5,2040-2059,16.5552718125
5,2060-2079,17.561060625000003
5,2080-2099,18.8888095
6,2020-2039,21.1228626875
6,2040-2059,22.197272812499996
6,2060-2079,23.447204062500003
6,2080-2099,24.87282775
7,2020-2039,23.613353874999998
7,2040-2059,24.8059715
7,2060-2079,26.344782875
7,2080-2099,27.825834125000004
8,2020-2039,21.7017185
8,2040-2059,22.951184375
8,2060-2079,24.445499562499997
8,2080-2099,26.0510085
9,2020-2039,15.698563749999998
9,2040-2059,16.667722
9,2060-2079,18.160821593749997
9,2080-2099,19.7006941875
10,2020-2039,8.4484286875
10,2040-2059,9.531550668749999
10,2060-2079,10.68598655
10,2080-2099,12.164840356249998
11,2020-2039,3.0108650875
11,2040-2059,3.80549660625
11,2060-2079,4.91157921875
11,2080-2099,6.15888770625
12,2020-2039,-0.3575471200000001
12,2040-2059,0.26350635387500004
12,2060-2079,1.4990059565625002
12,2080-2099,2.4887921678750002
