Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,26.430496812500003
1,2040-2059,26.9776558125
1,2060-2079,27.809617093749996
1,2080-2099,28.606720062500006
2,2020-2039,26.89172934375
2,2040-2059,27.49127771875
2,2060-2079,28.313758937499998
2,2080-2099,29.08902690625
3,2020-2039,26.830867500000004
3,2040-2059,27.4227216875
3,2060-2079,28.300290718750002
3,2080-2099,29.05749253125
4,2020-2039,26.115815843750006
4,2040-2059,26.7147933125
4,2060-2079,27.58746228125
4,2080-2099,28.353550062500005
5,2020-2039,24.81587771875
5,2040-2059,25.348466531249993
5,2060-2079,26.199687312499996
5,2080-2099,26.956600874999996
6,2020-2039,23.40751296875
6,2040-2059,23.93315190625
6,2060-2079,24.705234125000004
6,2080-2099,25.473737906249998
7,2020-2039,22.34992115625
7,2040-2059,22.864705156249997
7,2060-2079,23.6226285
7,2080-2099,24.347204124999998
8,2020-2039,21.836718718749996
8,2040-2059,22.282615468750002
8,2060-2079,23.052657812500005
8,2080-2099,23.77131753125
9,2020-2039,21.877471156250003
9,2040-2059,22.34812078125
9,2060-2079,23.0821665
9,2080-2099,23.773639562499998
10,2020-2039,22.5964373125
10,2040-2059,23.046993656250006
10,2060-2079,23.78108078125
10,2080-2099,24.527971531250003
11,2020-2039,23.9385268125
11,2040-2059,24.419729999999998
11,2060-2079,25.196772687499998
11,2080-2099,25.978910375
12,2020-2039,25.39908325
12,2040-2059,25.93312431249999
12,2060-2079,26.80436471875001
12,2080-2099,27.59061575
