Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-13.636018718750002
1,2040-2059,-12.26727034375
1,2060-2079,-10.81069813125
1,2080-2099,-9.10807525625
2,2020-2039,-12.2661286375
2,2040-2059,-11.25064986875
2,2060-2079,-9.378575875000001
2,2080-2099,-7.929417168750001
3,2020-2039,-7.40182353125
3,2040-2059,-6.3833708625000005
3,2060-2079,-4.742761029625
3,2080-2099,-3.311904534375
4,2020-2039,-1.5497402018750002
4,2040-2059,-0.40711935912499997
4,2060-2079,0.8852174446250001
4,2080-2099,1.8722221075
5,2020-2039,3.893102212500001
5,2040-2059,4.823890756250001
5,2060-2079,6.006436537500001
5,2080-2099,7.2199333375
6,2020-2039,8.205442275
6,2040-2059,9.20922653125
6,2060-2079,10.417780906249998
6,2080-2099,11.642450675
7,2020-2039,10.615270943749998
7,2040-2059,11.819176625
7,2060-2079,13.127131437500001
7,2080-2099,14.4457518125
8,2020-2039,9.492328581250002
8,2040-2059,10.72018950625
8,2060-2079,12.165806437499999
8,2080-2099,13.82996265625
9,2020-2039,4.871814325000001
9,2040-2059,5.813450725
9,2060-2079,7.269268156249999
9,2080-2099,8.8311073
10,2020-2039,-0.7445508351875
10,2040-2059,0.30739253437499997
10,2060-2079,1.574324551625
10,2080-2099,2.90730608125
11,2020-2039,-5.97151666875
11,2040-2059,-4.78274248125
11,2060-2079,-3.4444511333750003
11,2080-2099,-2.056736830625
12,2020-2039,-11.033488493749996
12,2040-2059,-9.85923424375
12,2060-2079,-8.24114991875
12,2080-2099,-6.777643571875001
