Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,21.1363236875
1,2040-2059,22.163154
1,2060-2079,23.3940525625
1,2080-2099,24.5599878125
2,2020-2039,21.1140215625
2,2040-2059,21.948547625
2,2060-2079,23.174701687499997
2,2080-2099,24.296277937500005
3,2020-2039,20.2091019375
3,2040-2059,21.167532187499997
3,2060-2079,22.5194790625
3,2080-2099,23.696789374999994
4,2020-2039,17.875183375
4,2040-2059,18.892062125
4,2060-2079,20.328586437499997
4,2080-2099,21.573978812500002
5,2020-2039,13.9811032875
5,2040-2059,14.996230612500003
5,2060-2079,16.395663749999997
5,2080-2099,17.735664375000002
6,2020-2039,10.858107656249999
6,2040-2059,11.796677074999998
6,2060-2079,13.110321131249998
6,2080-2099,14.382736849999999
7,2020-2039,10.153799243749999
7,2040-2059,11.070814875
7,2060-2079,12.334190012499999
7,2080-2099,13.5642155625
8,2020-2039,12.142924875
8,2040-2059,13.094242587499998
8,2060-2079,14.347133931250001
8,2080-2099,15.57854569375
9,2020-2039,15.7860065625
9,2040-2059,16.922924043749997
9,2060-2079,18.2928028125
9,2080-2099,19.599932499999998
10,2020-2039,19.267815375
10,2040-2059,20.421789500000003
10,2060-2079,21.838560250000004
10,2080-2099,23.339365
11,2020-2039,20.594594
11,2040-2059,21.73166225
11,2060-2079,23.085109187499995
11,2080-2099,24.706931937500002
12,2020-2039,21.016341562500003
12,2040-2059,21.979403312500004
12,2060-2079,23.326797375000005
12,2080-2099,24.7181915
