Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,23.484780875000002
1,2040-2059,24.178929
1,2060-2079,24.996173125
1,2080-2099,25.843175500000005
2,2020-2039,23.362083812499996
2,2040-2059,24.08493
2,2060-2079,24.857691000000003
2,2080-2099,25.733329875
3,2020-2039,23.773304875
3,2040-2059,24.458764125000002
3,2060-2079,25.317393125000002
3,2080-2099,26.170166625
4,2020-2039,24.309036812499997
4,2040-2059,25.0294374375
4,2060-2079,25.894524750000006
4,2080-2099,26.791252562499995
5,2020-2039,24.5552549375
5,2040-2059,25.275155937500003
5,2060-2079,26.171556937499997
5,2080-2099,27.059981375000003
6,2020-2039,24.514477375
6,2040-2059,25.262020124999996
6,2060-2079,26.1776701875
6,2080-2099,27.0983461875
7,2020-2039,24.399957687500006
7,2040-2059,25.125201687500002
7,2060-2079,26.010242749999996
7,2080-2099,26.923797125
8,2020-2039,24.337246812500005
8,2040-2059,25.036878125
8,2060-2079,25.939583125
8,2080-2099,26.8499993125
9,2020-2039,24.333702000000002
9,2040-2059,25.039216624999998
9,2060-2079,25.895664875
9,2080-2099,26.82482975
10,2020-2039,24.340869624999996
10,2040-2059,24.9953773125
10,2060-2079,25.855793124999998
10,2080-2099,26.7238091875
11,2020-2039,24.210274
11,2040-2059,24.89497975
11,2060-2079,25.734598562499997
11,2080-2099,26.567393062500003
12,2020-2039,23.90624975
12,2040-2059,24.599652187500002
12,2060-2079,25.441238999999996
12,2080-2099,26.285682625
