Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,21.62932475
1,2040-2059,22.214874749999996
1,2060-2079,22.973742437499997
1,2080-2099,23.904351
2,2020-2039,21.603678187500005
2,2040-2059,22.3006785
2,2060-2079,23.071748875000004
2,2080-2099,23.840132062500004
3,2020-2039,22.436236562500003
3,2040-2059,23.066779750000006
3,2060-2079,23.9616195625
3,2080-2099,24.878861187499997
4,2020-2039,23.6015371875
4,2040-2059,24.36748675
4,2060-2079,25.2645013125
4,2080-2099,26.1422061875
5,2020-2039,24.537140312500004
5,2040-2059,25.203726625
5,2060-2079,26.1346866875
5,2080-2099,27.026306687500004
6,2020-2039,24.8580521875
6,2040-2059,25.6196865625
6,2060-2079,26.516703250000003
6,2080-2099,27.338476625
7,2020-2039,25.052338375000005
7,2040-2059,25.837327937499996
7,2060-2079,26.795468562499998
7,2080-2099,27.663573625
8,2020-2039,25.3594613125
8,2040-2059,26.163582875
8,2060-2079,27.1148981875
8,2080-2099,27.974630062499998
9,2020-2039,25.303055312500003
9,2040-2059,26.0611643125
9,2060-2079,26.996233625
9,2080-2099,27.922913374999997
10,2020-2039,24.727739874999997
10,2040-2059,25.5129086875
10,2060-2079,26.428243875000003
10,2080-2099,27.310173374999998
11,2020-2039,23.64792475
11,2040-2059,24.3516585625
11,2060-2079,25.214989812500004
11,2080-2099,26.072190062500002
12,2020-2039,22.405334687499998
12,2040-2059,23.0686115
12,2060-2079,23.963372375
12,2080-2099,24.856195375000006
