Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,24.933746187499995
1,2040-2059,25.4902975
1,2060-2079,26.24059425
1,2080-2099,26.939028125000004
2,2020-2039,24.592358875000002
2,2040-2059,25.13222725
2,2060-2079,25.875877374999995
2,2080-2099,26.542248374999996
3,2020-2039,24.675592
3,2040-2059,25.232108375
3,2060-2079,25.922483937500004
3,2080-2099,26.597192062499992
4,2020-2039,25.0925583125
4,2040-2059,25.654678125000004
4,2060-2079,26.372345375000002
4,2080-2099,27.0100955625
5,2020-2039,25.643517999999997
5,2040-2059,26.189203187500006
5,2060-2079,26.91204875
5,2080-2099,27.5501215625
6,2020-2039,26.214400624999996
6,2040-2059,26.755876437500003
6,2060-2079,27.502263437499998
6,2080-2099,28.1291735
7,2020-2039,26.7125140625
7,2040-2059,27.278703500000006
7,2060-2079,28.0810754375
7,2080-2099,28.728607125
8,2020-2039,27.1842149375
8,2040-2059,27.7921969375
8,2060-2079,28.61788225
8,2080-2099,29.307542999999995
9,2020-2039,27.4184793125
9,2040-2059,28.05110925
9,2060-2079,28.859744312500002
9,2080-2099,29.570515562500002
10,2020-2039,27.207371125000005
10,2040-2059,27.8267448125
10,2060-2079,28.635267937499997
10,2080-2099,29.363014250000006
11,2020-2039,26.6189653125
11,2040-2059,27.223972
11,2060-2079,27.989529875
11,2080-2099,28.7262948125
12,2020-2039,25.737231249999997
12,2040-2059,26.311105749999996
12,2060-2079,27.05237975
12,2080-2099,27.76665625
