Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,17.051136
1,2040-2059,18.094421812500002
1,2060-2079,19.213360062499998
1,2080-2099,20.417492187500002
2,2020-2039,18.239632687500002
2,2040-2059,19.087301000000004
2,2060-2079,20.2711604375
2,2080-2099,21.400213
3,2020-2039,20.533726937499996
3,2040-2059,21.489048062500004
3,2060-2079,22.6454286875
3,2080-2099,23.776776999999996
4,2020-2039,22.987734250000003
4,2040-2059,23.908752624999998
4,2060-2079,25.1683385625
4,2080-2099,26.351295312500003
5,2020-2039,24.720933
5,2040-2059,25.6886129375
5,2060-2079,27.048301125000002
5,2080-2099,28.2844731875
6,2020-2039,25.58847575
6,2040-2059,26.7000639375
6,2060-2079,27.985635125
6,2080-2099,29.258088687500003
7,2020-2039,25.23328375
7,2040-2059,26.203154562499996
7,2060-2079,27.522591937499996
7,2080-2099,28.434734
8,2020-2039,24.592394687500004
8,2040-2059,25.4380618125
8,2060-2079,26.597576874999998
8,2080-2099,27.593008875000002
9,2020-2039,24.188312312500006
9,2040-2059,25.072057625000003
9,2060-2079,26.256256437499996
9,2080-2099,27.242180625000003
10,2020-2039,22.715833874999998
10,2040-2059,23.70211675
10,2060-2079,24.9154595625
10,2080-2099,26.066895374999994
11,2020-2039,20.441878875
11,2040-2059,21.358921375
11,2060-2079,22.6203963125
11,2080-2099,23.7836900625
12,2020-2039,18.0792128125
12,2040-2059,19.133998624999997
12,2060-2079,20.308991875000004
12,2080-2099,21.5136744375
