Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,20.676396250000003
1,2040-2059,21.644717625
1,2060-2079,22.683093125
1,2080-2099,23.718862937499996
2,2020-2039,21.146861500000004
2,2040-2059,21.942931
2,2060-2079,23.018773812499994
2,2080-2099,24.029688750000002
3,2020-2039,21.117742812499998
3,2040-2059,21.8964004375
3,2060-2079,23.006607499999998
3,2080-2099,24.052845124999994
4,2020-2039,19.35606375
4,2040-2059,20.356686062499996
4,2060-2079,21.493144125000004
4,2080-2099,22.563466750000003
5,2020-2039,15.957511749999998
5,2040-2059,16.911639125
5,2060-2079,18.128836874999998
5,2080-2099,19.228577937500003
6,2020-2039,13.1449329875
6,2040-2059,13.980110437500002
6,2060-2079,15.135809187500001
6,2080-2099,16.274079125
7,2020-2039,12.2797052375
7,2040-2059,13.089801687499998
7,2060-2079,14.261817187499998
7,2080-2099,15.337803875000002
8,2020-2039,13.156658281250001
8,2040-2059,14.097747124999996
8,2060-2079,15.2353245625
8,2080-2099,16.313107000000002
9,2020-2039,15.29328091875
9,2040-2059,16.3407675625
9,2060-2079,17.464331625
9,2080-2099,18.6057315625
10,2020-2039,17.5557109375
10,2040-2059,18.408266875000002
10,2060-2079,19.616163687500006
10,2080-2099,20.7071695
11,2020-2039,19.09499125
11,2040-2059,19.9016574375
11,2060-2079,21.061510000000002
11,2080-2099,22.1425706875
12,2020-2039,20.156438062499998
12,2040-2059,21.008572062499997
12,2060-2079,22.096937437499996
12,2080-2099,23.1641334375
