Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-8.991116315625002
1,2040-2059,-7.4621908995625
1,2060-2079,-5.830561128749999
1,2080-2099,-4.5795474375
2,2020-2039,-8.991660068749999
2,2040-2059,-7.702328254937499
2,2060-2079,-6.3834354187499995
2,2080-2099,-4.961244525000001
3,2020-2039,-6.8336408762500005
3,2040-2059,-5.839924865000001
3,2060-2079,-4.544318393249999
3,2080-2099,-3.3739436437499997
4,2020-2039,-2.877310535625
4,2040-2059,-1.7864117931249999
4,2060-2079,-0.7187620275
4,2080-2099,0.47141080187500006
5,2020-2039,2.2366081475
5,2040-2059,3.0802573349999998
5,2060-2079,4.096843835
5,2080-2099,5.09946231875
6,2020-2039,7.070703025
6,2040-2059,7.900256681249999
6,2060-2079,8.83327316875
6,2080-2099,9.980378299999998
7,2020-2039,9.7305459625
7,2040-2059,10.529931181250001
7,2060-2079,11.3798691875
7,2080-2099,12.51741225
8,2020-2039,8.78437435
8,2040-2059,9.5756800125
8,2060-2079,10.710525149999999
8,2080-2099,11.8182071875
9,2020-2039,5.424857241375001
9,2040-2059,6.37585371875
9,2060-2079,7.4043748625
9,2080-2099,8.477420743749999
10,2020-2039,1.459086505625
10,2040-2059,2.3462992666250004
10,2060-2079,3.443100421874999
10,2080-2099,4.57734636875
11,2020-2039,-2.8977060525000002
11,2040-2059,-2.012836861875
11,2060-2079,-0.7348426574999999
11,2080-2099,0.5044130437500001
12,2020-2039,-6.889370249999998
12,2040-2059,-5.42340255625
12,2060-2079,-4.1128126343749996
12,2080-2099,-2.517918109375
